policy_id,claim_id,accident_date,accident_year,development_year,claim_amount,claim_status,,,,,,,,,,,,,,
298743,26608,12-11-2021,2021,4,79533,Closed,,,,,,,,,,,,,,
298801,26609,28-01-2024,2024,0,89946,Open,,,,,,,,,,,,,,
298813,26610,05-04-2019,2019,2,94234,Open,,,,,,,,,,,,,,
298818,26611,06-10-2024,2024,0,184857,Closed,,,,,,,,,,,,,,
298820,26612,06-06-2019,2019,1,25115,Closed,,,,,,,,,,,,,,
298865,26613,14-04-2024,2024,1,235405,Open,,,,,,,,,,,,,,
298871,26614,15-05-2019,2019,6,42450,Open,,,,,,,,,,,,,,
298873,26615,05-03-2019,2019,4,55948,Closed,,,,,,,,,,,,,,
298874,26616,17-03-2019,2019,3,857030,Closed,,,,,,,,,,,,,,
298885,26617,23-07-2020,2020,2,69757,Closed,,,,,,,,,,,,,,
298886,26618,28-12-2020,2020,0,129208,Closed,,,,,,,,,,,,,,
298894,26619,16-12-2020,2020,3,161779,Closed,,,,,,,,,,,,,,
298898,26620,21-04-2019,2019,0,432459,Closed,,,,,,,,,,,,,,
298930,26621,13-11-2018,2018,4,49048,Closed,,,,,,,,,,,,,,
298940,26622,20-02-2021,2021,1,55086,Closed,,,,,,,,,,,,,,
298942,26623,14-02-2019,2019,3,88892,Closed,,,,,,,,,,,,,,
298944,26624,19-03-2022,2022,3,36005,Closed,,,,,,,,,,,,,,
298965,26625,30-10-2021,2021,4,111878,Closed,,,,,,,,,,,,,,
298972,26626,02-05-2019,2019,1,28647,Closed,,,,,,,,,,,,,,
298973,26627,26-11-2021,2021,2,90344,Closed,,,,,,,,,,,,,,
298976,26628,27-06-2018,2018,0,265137,Closed,,,,,,,,,,,,,,
298984,26629,02-12-2024,2024,1,19544,Closed,,,,,,,,,,,,,,
298994,26630,30-09-2019,2019,1,18819,Closed,,,,,,,,,,,,,,
299000,26631,01-02-2021,2021,2,156087,Closed,,,,,,,,,,,,,,
299008,26632,14-03-2020,2020,5,369305,Closed,,,,,,,,,,,,,,
299008,26633,12-07-2019,2019,5,74564,Closed,,,,,,,,,,,,,,
299011,26634,21-04-2024,2024,0,48077,Closed,,,,,,,,,,,,,,
299021,26635,02-09-2019,2019,0,48621,Closed,,,,,,,,,,,,,,
299023,26636,16-11-2019,2019,3,77350,Closed,,,,,,,,,,,,,,
299031,26637,27-08-2022,2022,1,13826,Open,,,,,,,,,,,,,,
299039,26638,04-07-2019,2019,0,18258,Closed,,,,,,,,,,,,,,
299049,26639,28-07-2022,2022,3,14102,Closed,,,,,,,,,,,,,,
299057,26640,30-06-2025,2025,0,46952,Open,,,,,,,,,,,,,,
299072,26641,23-12-2021,2021,2,187317,Open,,,,,,,,,,,,,,
299076,26642,04-08-2021,2021,3,22118,Closed,,,,,,,,,,,,,,
299115,26643,20-01-2021,2021,2,107168,Closed,,,,,,,,,,,,,,
299145,26644,07-07-2019,2019,1,56396,Closed,,,,,,,,,,,,,,
299155,26645,26-02-2024,2024,1,272592,Open,,,,,,,,,,,,,,
299159,26646,03-01-2022,2022,2,57032,Closed,,,,,,,,,,,,,,
299168,26647,10-05-2025,2025,0,74974,Open,,,,,,,,,,,,,,
299171,26648,15-04-2025,2025,0,75559,Closed,,,,,,,,,,,,,,
299187,26649,29-01-2025,2025,0,102074,Open,,,,,,,,,,,,,,
299208,26650,31-01-2025,2025,0,174786,Closed,,,,,,,,,,,,,,
299220,26651,04-03-2021,2021,2,97634,Closed,,,,,,,,,,,,,,
299225,26652,27-07-2018,2018,5,29714,Closed,,,,,,,,,,,,,,
299237,26653,14-10-2018,2018,2,379364,Closed,,,,,,,,,,,,,,
299239,26654,20-04-2024,2024,0,350087,Closed,,,,,,,,,,,,,,
299243,26655,16-12-2022,2022,2,77750,Open,,,,,,,,,,,,,,
299247,26656,11-09-2023,2023,0,53190,Open,,,,,,,,,,,,,,
299285,26657,08-04-2022,2022,0,147845,Closed,,,,,,,,,,,,,,
299304,26658,16-08-2025,2025,0,334250,Closed,,,,,,,,,,,,,,
299308,26659,31-10-2022,2022,2,17720,Closed,,,,,,,,,,,,,,
299324,26660,07-09-2020,2020,5,386139,Closed,,,,,,,,,,,,,,
299334,26661,24-12-2022,2022,1,18063,Closed,,,,,,,,,,,,,,
299344,26662,13-01-2021,2021,0,143936,Closed,,,,,,,,,,,,,,
299344,26663,25-02-2021,2021,0,94631,Open,,,,,,,,,,,,,,
299346,26664,01-04-2021,2021,0,254960,Open,,,,,,,,,,,,,,
299384,26665,14-05-2024,2024,1,36410,Open,,,,,,,,,,,,,,
299385,26666,15-04-2020,2020,2,41042,Closed,,,,,,,,,,,,,,
299420,26667,06-06-2024,2024,1,36040,Open,,,,,,,,,,,,,,
299421,26668,06-02-2022,2022,0,342228,Closed,,,,,,,,,,,,,,
299438,26669,07-11-2022,2022,0,68505,Open,,,,,,,,,,,,,,
299438,26670,29-08-2022,2022,0,88391,Closed,,,,,,,,,,,,,,
299439,26671,10-02-2020,2020,1,37065,Closed,,,,,,,,,,,,,,
299440,26672,16-04-2021,2021,4,15407,Closed,,,,,,,,,,,,,,
299443,26673,02-01-2019,2019,2,11055,Closed,,,,,,,,,,,,,,
299456,26674,31-10-2021,2021,0,122793,Open,,,,,,,,,,,,,,
299472,26675,16-07-2020,2020,3,629828,Closed,,,,,,,,,,,,,,
299491,26676,08-11-2020,2020,4,52938,Closed,,,,,,,,,,,,,,
299517,26677,14-10-2023,2023,0,291949,Closed,,,,,,,,,,,,,,
299521,26678,27-01-2025,2025,0,21208,Open,,,,,,,,,,,,,,
299530,26679,02-12-2023,2023,0,409154,Closed,,,,,,,,,,,,,,
299531,26680,01-03-2020,2020,0,247131,Open,,,,,,,,,,,,,,
299534,26681,19-12-2020,2020,5,68565,Closed,,,,,,,,,,,,,,
299535,26682,27-06-2022,2022,2,46008,Open,,,,,,,,,,,,,,
299550,26683,14-12-2020,2020,1,213020,Closed,,,,,,,,,,,,,,
299563,26684,19-11-2022,2022,1,51314,Open,,,,,,,,,,,,,,
299593,26685,14-07-2020,2020,0,152241,Closed,,,,,,,,,,,,,,
299598,26686,18-02-2021,2021,0,49624,Closed,,,,,,,,,,,,,,
299600,26687,20-09-2018,2018,7,94810,Closed,,,,,,,,,,,,,,
299612,26688,01-12-2020,2020,0,527944,Closed,,,,,,,,,,,,,,
299644,26689,20-12-2021,2021,0,19352,Open,,,,,,,,,,,,,,
299646,26690,25-11-2024,2024,0,162236,Open,,,,,,,,,,,,,,
299650,26691,20-01-2021,2021,4,32479,Closed,,,,,,,,,,,,,,
299654,26692,18-12-2024,2024,1,326403,Open,,,,,,,,,,,,,,
299672,26693,25-09-2023,2023,2,426593,Closed,,,,,,,,,,,,,,
299679,26694,16-07-2022,2022,1,88506,Open,,,,,,,,,,,,,,
299696,26695,12-03-2025,2025,0,166480,Open,,,,,,,,,,,,,,
299697,26696,10-06-2019,2019,0,160917,Closed,,,,,,,,,,,,,,
299748,26697,29-09-2021,2021,2,47342,Closed,,,,,,,,,,,,,,
299768,26698,16-08-2024,2024,1,41262,Closed,,,,,,,,,,,,,,
299777,26699,01-10-2018,2018,4,4064,Closed,,,,,,,,,,,,,,
299793,26700,03-08-2020,2020,1,11893,Closed,,,,,,,,,,,,,,
299798,26701,15-02-2024,2024,1,71906,Open,,,,,,,,,,,,,,
299801,26702,15-10-2021,2021,0,38686,Closed,,,,,,,,,,,,,,
299802,26703,22-03-2019,2019,1,115455,Closed,,,,,,,,,,,,,,
299804,26704,28-12-2021,2021,4,30780,Open,,,,,,,,,,,,,,
299822,26705,12-01-2020,2020,0,36869,Closed,,,,,,,,,,,,,,
299842,26706,02-12-2018,2018,4,23945,Closed,,,,,,,,,,,,,,
299844,26707,26-12-2021,2021,3,142730,Open,,,,,,,,,,,,,,
299850,26708,18-06-2020,2020,3,63129,Closed,,,,,,,,,,,,,,
299851,26709,05-05-2021,2021,3,31416,Closed,,,,,,,,,,,,,,
299857,26710,07-09-2022,2022,0,15314,Closed,,,,,,,,,,,,,,
299863,26711,10-04-2019,2019,5,88215,Closed,,,,,,,,,,,,,,
299865,26712,05-08-2021,2021,0,20717,Closed,,,,,,,,,,,,,,
299893,26713,17-07-2025,2025,0,8299,Open,,,,,,,,,,,,,,
299899,26714,04-05-2023,2023,0,97188,Closed,,,,,,,,,,,,,,
299900,26715,13-07-2021,2021,0,101490,Closed,,,,,,,,,,,,,,
299906,26716,02-05-2023,2023,1,306401,Closed,,,,,,,,,,,,,,
299909,26717,30-01-2020,2020,2,261892,Closed,,,,,,,,,,,,,,
299919,26718,07-03-2020,2020,1,22531,Closed,,,,,,,,,,,,,,
299931,26719,06-02-2023,2023,0,22745,Open,,,,,,,,,,,,,,
299935,26720,12-05-2022,2022,2,12854,Open,,,,,,,,,,,,,,
299950,26721,30-05-2019,2019,4,227411,Closed,,,,,,,,,,,,,,
299951,26722,01-12-2021,2021,4,41566,Open,,,,,,,,,,,,,,
299973,26723,18-02-2021,2021,0,237222,Open,,,,,,,,,,,,,,
299979,26724,10-02-2023,2023,1,166798,Open,,,,,,,,,,,,,,
299995,26725,25-09-2021,2021,3,84830,Open,,,,,,,,,,,,,,
300019,26726,31-05-2020,2020,3,319950,Closed,,,,,,,,,,,,,,
300022,26727,10-12-2020,2020,5,216984,Open,,,,,,,,,,,,,,
300026,26728,22-06-2022,2022,3,39119,Closed,,,,,,,,,,,,,,
300043,26729,25-06-2019,2019,2,11799,Closed,,,,,,,,,,,,,,
300064,26730,18-07-2022,2022,2,264497,Closed,,,,,,,,,,,,,,
300072,26731,23-10-2023,2023,2,67901,Open,,,,,,,,,,,,,,
300074,26732,31-12-2020,2020,1,130445,Open,,,,,,,,,,,,,,
300077,26733,14-09-2022,2022,3,5444,Closed,,,,,,,,,,,,,,
300096,26734,27-09-2022,2022,2,52158,Closed,,,,,,,,,,,,,,
300098,26735,03-08-2024,2024,0,4080,Open,,,,,,,,,,,,,,
300120,26736,20-08-2018,2018,4,28083,Closed,,,,,,,,,,,,,,
300123,26737,14-09-2018,2018,6,40673,Closed,,,,,,,,,,,,,,
300130,26738,30-11-2019,2019,1,410359,Closed,,,,,,,,,,,,,,
300144,26739,13-04-2019,2019,4,104709,Closed,,,,,,,,,,,,,,
300148,26740,18-02-2022,2022,0,181723,Closed,,,,,,,,,,,,,,
300186,26741,13-11-2018,2018,3,27916,Closed,,,,,,,,,,,,,,
300192,26742,01-07-2019,2019,4,12395,Closed,,,,,,,,,,,,,,
300202,26743,30-07-2022,2022,2,232120,Closed,,,,,,,,,,,,,,
300259,26744,18-07-2020,2020,4,30667,Closed,,,,,,,,,,,,,,
300261,26745,08-05-2021,2021,2,109670,Closed,,,,,,,,,,,,,,
300286,26746,27-09-2022,2022,0,26582,Closed,,,,,,,,,,,,,,
300288,26747,23-04-2022,2022,2,18710,Closed,,,,,,,,,,,,,,
300300,26748,15-04-2024,2024,1,66756,Open,,,,,,,,,,,,,,
300322,26749,24-07-2019,2019,3,330968,Closed,,,,,,,,,,,,,,
300357,26750,18-08-2022,2022,3,18858,Open,,,,,,,,,,,,,,
300373,26751,08-06-2024,2024,1,166700,Closed,,,,,,,,,,,,,,
300385,26752,15-09-2018,2018,6,64136,Closed,,,,,,,,,,,,,,
300437,26753,07-06-2024,2024,0,96774,Closed,,,,,,,,,,,,,,
300441,26754,20-02-2024,2024,1,150171,Open,,,,,,,,,,,,,,
300463,26755,08-02-2021,2021,0,329944,Open,,,,,,,,,,,,,,
300478,26756,31-07-2023,2023,2,113782,Open,,,,,,,,,,,,,,
300489,26757,11-02-2021,2021,0,23215,Closed,,,,,,,,,,,,,,
300491,26758,04-07-2022,2022,0,39970,Closed,,,,,,,,,,,,,,
300499,26759,08-08-2024,2024,1,59539,Open,,,,,,,,,,,,,,
300536,26760,02-01-2023,2023,1,81753,Open,,,,,,,,,,,,,,
300543,26761,15-04-2022,2022,2,79517,Closed,,,,,,,,,,,,,,
300550,26762,31-12-2022,2022,1,367087,Closed,,,,,,,,,,,,,,
300559,26763,05-11-2021,2021,2,134849,Closed,,,,,,,,,,,,,,
300570,26764,19-11-2020,2020,5,102180,Open,,,,,,,,,,,,,,
300585,26765,04-10-2024,2024,0,26413,Closed,,,,,,,,,,,,,,
300607,26766,27-11-2022,2022,2,221275,Closed,,,,,,,,,,,,,,
300610,26767,28-11-2021,2021,4,66518,Open,,,,,,,,,,,,,,
300611,26768,07-10-2024,2024,1,200234,Open,,,,,,,,,,,,,,
300613,26769,12-04-2024,2024,1,32550,Open,,,,,,,,,,,,,,
300613,26770,13-02-2024,2024,1,15786,Open,,,,,,,,,,,,,,
300623,26771,21-05-2021,2021,1,100114,Closed,,,,,,,,,,,,,,
300648,26772,14-05-2019,2019,4,12881,Closed,,,,,,,,,,,,,,
300652,26773,05-08-2020,2020,5,43704,Open,,,,,,,,,,,,,,
300666,26774,12-07-2018,2018,5,22875,Closed,,,,,,,,,,,,,,
300675,26775,26-10-2024,2024,1,32725,Open,,,,,,,,,,,,,,
300678,26776,13-02-2021,2021,3,78114,Open,,,,,,,,,,,,,,
300681,26777,11-10-2023,2023,2,196144,Closed,,,,,,,,,,,,,,
300683,26778,16-08-2023,2023,0,15880,Open,,,,,,,,,,,,,,
300693,26779,10-06-2022,2022,2,154931,Closed,,,,,,,,,,,,,,
300697,26780,03-10-2023,2023,2,66300,Open,,,,,,,,,,,,,,
300714,26781,26-08-2024,2024,1,108170,Open,,,,,,,,,,,,,,
300723,26782,14-04-2023,2023,1,44896,Closed,,,,,,,,,,,,,,
300746,26783,12-03-2024,2024,0,23463,Open,,,,,,,,,,,,,,
300775,26784,03-01-2024,2024,0,531948,Closed,,,,,,,,,,,,,,
300805,26785,05-03-2025,2025,0,8956,Open,,,,,,,,,,,,,,
300805,26786,25-11-2024,2024,0,7755,Closed,,,,,,,,,,,,,,
300808,26787,30-12-2023,2023,1,99422,Open,,,,,,,,,,,,,,
300810,26788,28-12-2021,2021,0,20069,Closed,,,,,,,,,,,,,,
300815,26789,07-11-2020,2020,3,370311,Closed,,,,,,,,,,,,,,
300823,26790,08-06-2019,2019,2,77090,Closed,,,,,,,,,,,,,,
300827,26791,11-09-2020,2020,3,26726,Closed,,,,,,,,,,,,,,
300838,26792,15-10-2021,2021,1,802015,Closed,,,,,,,,,,,,,,
300839,26793,27-02-2025,2025,0,73503,Closed,,,,,,,,,,,,,,
300844,26794,14-05-2020,2020,5,15738,Closed,,,,,,,,,,,,,,
300845,26795,13-03-2020,2020,5,174391,Closed,,,,,,,,,,,,,,
300845,26796,26-09-2019,2019,0,121525,Closed,,,,,,,,,,,,,,
300848,26797,25-12-2023,2023,1,28686,Closed,,,,,,,,,,,,,,
300859,26798,30-05-2020,2020,0,32203,Closed,,,,,,,,,,,,,,
300865,26799,09-05-2023,2023,1,385896,Closed,,,,,,,,,,,,,,
300886,26800,17-03-2019,2019,0,704252,Closed,,,,,,,,,,,,,,
300889,26801,05-07-2024,2024,1,48195,Closed,,,,,,,,,,,,,,
300899,26803,27-03-2019,2019,6,27287,Closed,,,,,,,,,,,,,,
300899,26802,26-06-2018,2018,7,110040,Closed,,,,,,,,,,,,,,
300907,26804,29-01-2020,2020,5,777196,Closed,,,,,,,,,,,,,,
300908,26805,08-03-2023,2023,1,27094,Closed,,,,,,,,,,,,,,
300912,26806,21-01-2021,2021,1,19086,Open,,,,,,,,,,,,,,
300916,26807,13-02-2020,2020,1,132582,Closed,,,,,,,,,,,,,,
300919,26808,06-02-2025,2025,0,3705,Closed,,,,,,,,,,,,,,
300924,26809,16-09-2024,2024,1,240342,Closed,,,,,,,,,,,,,,
300926,26810,15-03-2019,2019,6,445751,Closed,,,,,,,,,,,,,,
300932,26811,12-09-2018,2018,2,259579,Open,,,,,,,,,,,,,,
300975,26812,22-12-2023,2023,1,118265,Closed,,,,,,,,,,,,,,
300978,26813,02-10-2020,2020,0,50217,Open,,,,,,,,,,,,,,
300989,26814,16-11-2022,2022,2,203003,Open,,,,,,,,,,,,,,
301012,26815,23-06-2022,2022,1,61909,Closed,,,,,,,,,,,,,,
301026,26816,31-07-2019,2019,1,125566,Closed,,,,,,,,,,,,,,
301036,26817,04-01-2022,2022,2,134651,Closed,,,,,,,,,,,,,,
301040,26818,19-05-2021,2021,0,138202,Closed,,,,,,,,,,,,,,
301068,26819,20-11-2018,2018,4,80711,Closed,,,,,,,,,,,,,,
301088,26820,30-05-2022,2022,3,347753,Open,,,,,,,,,,,,,,
301107,26821,09-08-2020,2020,1,32474,Closed,,,,,,,,,,,,,,
301112,26822,16-08-2022,2022,1,77481,Closed,,,,,,,,,,,,,,
301118,26823,28-04-2023,2023,0,255351,Closed,,,,,,,,,,,,,,
301119,26824,07-06-2023,2023,1,49498,Closed,,,,,,,,,,,,,,
301125,26825,08-05-2024,2024,0,314593,Closed,,,,,,,,,,,,,,
301130,26826,26-08-2018,2018,4,307735,Closed,,,,,,,,,,,,,,
301137,26827,28-03-2024,2024,0,51258,Open,,,,,,,,,,,,,,
301137,26828,01-11-2023,2023,1,55555,Open,,,,,,,,,,,,,,
301153,26829,21-04-2019,2019,1,55398,Closed,,,,,,,,,,,,,,
301161,26830,27-01-2020,2020,4,70470,Closed,,,,,,,,,,,,,,
301166,26831,24-04-2020,2020,1,17783,Closed,,,,,,,,,,,,,,
301167,26832,05-03-2025,2025,0,129628,Open,,,,,,,,,,,,,,
301182,26833,16-09-2022,2022,2,85889,Closed,,,,,,,,,,,,,,
301189,26834,13-02-2020,2020,0,8875,Closed,,,,,,,,,,,,,,
301209,26835,10-03-2024,2024,1,128995,Open,,,,,,,,,,,,,,
301229,26836,03-06-2024,2024,1,67473,Open,,,,,,,,,,,,,,
301237,26837,22-02-2022,2022,0,51382,Closed,,,,,,,,,,,,,,
301240,26838,08-01-2024,2024,1,39562,Open,,,,,,,,,,,,,,
301251,26839,13-07-2022,2022,3,255178,Closed,,,,,,,,,,,,,,
301255,26840,06-01-2022,2022,2,17739,Closed,,,,,,,,,,,,,,
301265,26841,19-09-2022,2022,1,429860,Open,,,,,,,,,,,,,,
301271,26842,20-10-2024,2024,1,88552,Open,,,,,,,,,,,,,,
301278,26843,19-05-2021,2021,0,116280,Closed,,,,,,,,,,,,,,
301281,26844,26-05-2021,2021,0,40092,Open,,,,,,,,,,,,,,
301289,26845,05-05-2019,2019,0,145622,Closed,,,,,,,,,,,,,,
301290,26846,25-09-2024,2024,1,366153,Open,,,,,,,,,,,,,,
301291,26847,07-02-2023,2023,2,47109,Closed,,,,,,,,,,,,,,
301361,26848,22-09-2020,2020,5,38714,Closed,,,,,,,,,,,,,,
301366,26849,23-07-2022,2022,0,32197,Closed,,,,,,,,,,,,,,
301380,26850,26-04-2025,2025,0,19374,Open,,,,,,,,,,,,,,
301380,26851,11-02-2025,2025,0,37044,Open,,,,,,,,,,,,,,
301382,26852,20-04-2020,2020,2,43851,Closed,,,,,,,,,,,,,,
301382,26853,28-11-2019,2019,6,54121,Closed,,,,,,,,,,,,,,
301393,26854,04-11-2023,2023,1,21076,Closed,,,,,,,,,,,,,,
301395,26855,28-08-2018,2018,4,52888,Closed,,,,,,,,,,,,,,
301401,26856,18-11-2022,2022,3,190629,Closed,,,,,,,,,,,,,,
301433,26857,21-10-2021,2021,4,47820,Closed,,,,,,,,,,,,,,
301438,26858,06-07-2019,2019,3,72834,Closed,,,,,,,,,,,,,,
301442,26859,26-06-2022,2022,3,137759,Closed,,,,,,,,,,,,,,
301445,26860,06-09-2021,2021,4,105423,Closed,,,,,,,,,,,,,,
301445,26861,23-04-2021,2021,0,78847,Closed,,,,,,,,,,,,,,
301471,26862,23-03-2021,2021,4,177026,Closed,,,,,,,,,,,,,,
301475,26863,15-07-2023,2023,2,45165,Open,,,,,,,,,,,,,,
301475,26864,08-12-2023,2023,0,79880,Open,,,,,,,,,,,,,,
301502,26865,25-12-2021,2021,4,262390,Open,,,,,,,,,,,,,,
301505,26866,20-11-2018,2018,1,49492,Closed,,,,,,,,,,,,,,
301507,26867,22-02-2024,2024,1,278831,Open,,,,,,,,,,,,,,
301561,26868,24-04-2021,2021,1,24866,Closed,,,,,,,,,,,,,,
301582,26869,02-12-2024,2024,0,60145,Open,,,,,,,,,,,,,,
301597,26870,05-01-2020,2020,0,63086,Open,,,,,,,,,,,,,,
301607,26871,11-08-2021,2021,1,107167,Closed,,,,,,,,,,,,,,
301621,26872,02-03-2021,2021,2,188565,Closed,,,,,,,,,,,,,,
301629,26873,28-04-2020,2020,2,315019,Closed,,,,,,,,,,,,,,
301646,26874,23-12-2021,2021,1,379155,Closed,,,,,,,,,,,,,,
301653,26875,11-10-2018,2018,1,26731,Closed,,,,,,,,,,,,,,
301655,26876,01-08-2022,2022,1,35876,Closed,,,,,,,,,,,,,,
301694,26877,15-08-2022,2022,2,137949,Open,,,,,,,,,,,,,,
301695,26878,16-06-2024,2024,1,2536,Closed,,,,,,,,,,,,,,
301722,26879,25-05-2023,2023,0,178205,Closed,,,,,,,,,,,,,,
301735,26880,17-09-2024,2024,1,225154,Open,,,,,,,,,,,,,,
301745,26881,07-11-2022,2022,1,157658,Closed,,,,,,,,,,,,,,
301750,26882,27-08-2023,2023,0,415201,Closed,,,,,,,,,,,,,,
301780,26883,01-10-2020,2020,2,162365,Closed,,,,,,,,,,,,,,
301785,26884,08-06-2020,2020,4,50807,Closed,,,,,,,,,,,,,,
301786,26885,16-10-2023,2023,1,115357,Closed,,,,,,,,,,,,,,
301793,26886,17-03-2023,2023,2,42555,Closed,,,,,,,,,,,,,,
301797,26887,26-02-2018,2018,7,71584,Open,,,,,,,,,,,,,,
301801,26888,09-04-2024,2024,1,190459,Open,,,,,,,,,,,,,,
301806,26889,26-07-2019,2019,5,116023,Closed,,,,,,,,,,,,,,
301874,26890,06-11-2018,2018,2,32365,Closed,,,,,,,,,,,,,,
301892,26891,23-04-2021,2021,1,77913,Closed,,,,,,,,,,,,,,
301899,26892,14-04-2023,2023,0,271036,Open,,,,,,,,,,,,,,
301908,26893,13-01-2021,2021,1,63601,Closed,,,,,,,,,,,,,,
301920,26894,25-08-2023,2023,2,18450,Closed,,,,,,,,,,,,,,
301931,26895,09-07-2023,2023,1,234717,Open,,,,,,,,,,,,,,
301932,26896,16-12-2024,2024,0,40688,Open,,,,,,,,,,,,,,
301957,26897,29-11-2024,2024,0,34042,Open,,,,,,,,,,,,,,
301959,26898,13-07-2021,2021,3,84291,Closed,,,,,,,,,,,,,,
301966,26899,08-09-2024,2024,1,195213,Closed,,,,,,,,,,,,,,
301991,26900,23-12-2022,2022,3,94216,Closed,,,,,,,,,,,,,,
302054,26901,22-12-2023,2023,1,154171,Open,,,,,,,,,,,,,,
302086,26902,13-10-2021,2021,4,62009,Closed,,,,,,,,,,,,,,
302109,26903,30-06-2020,2020,2,101006,Closed,,,,,,,,,,,,,,
302140,26904,11-12-2019,2019,6,34958,Open,,,,,,,,,,,,,,
302141,26905,16-04-2024,2024,1,26410,Open,,,,,,,,,,,,,,
302144,26906,11-07-2024,2024,1,19901,Closed,,,,,,,,,,,,,,
302150,26907,21-10-2021,2021,4,21883,Closed,,,,,,,,,,,,,,
302161,26908,13-06-2020,2020,0,162226,Open,,,,,,,,,,,,,,
302161,26909,07-03-2020,2020,1,45455,Open,,,,,,,,,,,,,,
302167,26910,19-10-2021,2021,4,13937,Open,,,,,,,,,,,,,,
302173,26911,13-05-2019,2019,5,156013,Open,,,,,,,,,,,,,,
302181,26912,16-08-2021,2021,2,19878,Open,,,,,,,,,,,,,,
302202,26913,08-10-2020,2020,0,21641,Closed,,,,,,,,,,,,,,
302207,26914,26-05-2025,2025,0,69182,Open,,,,,,,,,,,,,,
302210,26915,26-10-2020,2020,1,57250,Closed,,,,,,,,,,,,,,
302220,26916,30-05-2025,2025,0,99563,Open,,,,,,,,,,,,,,
302243,26917,06-04-2022,2022,1,21358,Closed,,,,,,,,,,,,,,
302253,26918,05-04-2021,2021,1,99197,Closed,,,,,,,,,,,,,,
302266,26919,20-06-2019,2019,5,32475,Closed,,,,,,,,,,,,,,
302266,26920,08-12-2019,2019,3,400320,Closed,,,,,,,,,,,,,,
302280,26921,02-06-2025,2025,0,130435,Open,,,,,,,,,,,,,,
302294,26922,30-07-2021,2021,2,57651,Closed,,,,,,,,,,,,,,
302305,26923,02-06-2020,2020,0,78799,Closed,,,,,,,,,,,,,,
302330,26924,05-12-2022,2022,1,29146,Closed,,,,,,,,,,,,,,
302345,26925,14-03-2022,2022,1,149458,Closed,,,,,,,,,,,,,,
302378,26926,13-04-2019,2019,4,677790,Closed,,,,,,,,,,,,,,
302418,26927,12-07-2024,2024,1,47339,Closed,,,,,,,,,,,,,,
302431,26928,24-08-2025,2025,0,25121,Closed,,,,,,,,,,,,,,
302433,26929,06-01-2022,2022,0,25511,Closed,,,,,,,,,,,,,,
302441,26930,31-03-2020,2020,2,71072,Closed,,,,,,,,,,,,,,
302466,26931,12-01-2024,2024,1,69473,Closed,,,,,,,,,,,,,,
302495,26932,12-01-2023,2023,2,91378,Open,,,,,,,,,,,,,,
302496,26933,19-03-2025,2025,0,93719,Closed,,,,,,,,,,,,,,
302506,26934,01-10-2019,2019,6,80470,Closed,,,,,,,,,,,,,,
302525,26935,24-02-2019,2019,0,174494,Closed,,,,,,,,,,,,,,
302526,26936,21-12-2018,2018,3,130940,Closed,,,,,,,,,,,,,,
302543,26937,22-06-2019,2019,4,140502,Closed,,,,,,,,,,,,,,
302563,26938,11-04-2020,2020,5,126540,Closed,,,,,,,,,,,,,,
302565,26940,21-02-2023,2023,1,107680,Open,,,,,,,,,,,,,,
302565,26939,27-07-2022,2022,0,62309,Closed,,,,,,,,,,,,,,
302567,26941,22-07-2018,2018,3,99885,Closed,,,,,,,,,,,,,,
302570,26942,10-01-2023,2023,1,127644,Closed,,,,,,,,,,,,,,
302577,26943,06-01-2023,2023,1,54531,Closed,,,,,,,,,,,,,,
302588,26944,09-09-2023,2023,0,13222,Closed,,,,,,,,,,,,,,
302603,26945,28-05-2024,2024,0,50345,Open,,,,,,,,,,,,,,
302609,26946,21-08-2025,2025,0,25153,Open,,,,,,,,,,,,,,
302609,26947,23-04-2025,2025,0,191830,Open,,,,,,,,,,,,,,
302634,26948,23-12-2021,2021,1,16877,Closed,,,,,,,,,,,,,,
302650,26949,14-01-2019,2019,1,29877,Closed,,,,,,,,,,,,,,
302679,26950,19-09-2021,2021,4,43999,Closed,,,,,,,,,,,,,,
302703,26951,10-03-2020,2020,3,38978,Closed,,,,,,,,,,,,,,
302705,26952,23-02-2021,2021,4,26803,Closed,,,,,,,,,,,,,,
302710,26953,31-12-2019,2019,0,50054,Closed,,,,,,,,,,,,,,
302739,26954,25-05-2019,2019,6,739097,Closed,,,,,,,,,,,,,,
302757,26955,21-04-2019,2019,0,39550,Closed,,,,,,,,,,,,,,
302764,26956,08-01-2024,2024,0,138461,Open,,,,,,,,,,,,,,
302768,26957,02-08-2023,2023,0,990505,Closed,,,,,,,,,,,,,,
302785,26958,23-11-2019,2019,2,64584,Closed,,,,,,,,,,,,,,
302794,26959,22-03-2023,2023,0,115336,Open,,,,,,,,,,,,,,
302810,26960,29-11-2023,2023,0,36076,Open,,,,,,,,,,,,,,
302812,26961,14-10-2024,2024,0,27077,Open,,,,,,,,,,,,,,
302817,26962,24-05-2023,2023,0,20823,Open,,,,,,,,,,,,,,
302818,26963,10-08-2020,2020,1,36894,Closed,,,,,,,,,,,,,,
302832,26964,14-07-2022,2022,3,63837,Open,,,,,,,,,,,,,,
302835,26965,28-09-2024,2024,0,135083,Open,,,,,,,,,,,,,,
302839,26966,14-01-2024,2024,0,18213,Open,,,,,,,,,,,,,,
302839,26967,26-02-2024,2024,1,149164,Open,,,,,,,,,,,,,,
