accident_year,development_year,paid_amount,case_reserve
2025,0.0,33818,65739
2025,0.0,10027,55712
2025,0.0,25841,29871
2025,0.0,5882,23989
2024,0.0,18838,19242
2024,0.0,19242,0
2021,3.0,25043,40719
2021,3.0,8179,32540
2021,3.0,4108,28432
2021,3.0,21283,7149
2021,3.0,7149,0
2019,2.0,30788,0
2019,0.0,53847,0
2025,0.0,51153,10146
2025,0.0,4571,56203
2025,0.0,19935,36268
2025,0.0,4724,31544
2023,1.0,9165,39711
2023,1.0,9755,29956
2023,0.0,2679,28414
2023,0.0,3899,24515
2023,0.0,2405,22110
2023,0.0,1986,20124
2023,0.0,1794,18330
2023,0.0,108,18222
2022,2.0,21553,0
2022,2.0,6295,30249
2022,2.0,4004,26245
2021,2.0,4689,59705
2021,2.0,27291,32414
2021,2.0,10071,22343
2021,2.0,18913,3430
2021,2.0,3430,0
2021,0.0,73641,80032
2021,0.0,10782,69250
2021,0.0,69250,0
2018,6.0,46816,0
2023,0.0,91614,32812
2022,1.0,4058,33151
2022,1.0,11733,21418
2022,1.0,7357,14061
2025,0.0,7140,114181
2025,0.0,34799,79382
2025,0.0,6809,72573
2025,0.0,68019,4554
2025,0.0,4554,0
2022,3.0,74110,0
2023,1.0,239746,34567
2018,0.0,17584,0
2020,0.0,7664,54111
2020,0.0,2926,51185
2020,0.0,21643,29542
2020,0.0,11533,18009
2020,0.0,18009,0
2022,0.0,5427,68298
2022,0.0,9909,58389
2022,0.0,13069,45320
2022,0.0,11186,34134
2022,0.0,19132,15002
2022,0.0,15002,0
2023,1.0,30945,172303
2023,1.0,70330,101973
2023,1.0,59977,41996
2023,1.0,41996,0
2025,0.0,60532,279943
2025,0.0,26189,253754
2025,0.0,72866,180888
2025,0.0,161098,251500
2025,0.0,64046,187454
2025,0.0,35064,152390
2025,0.0,131040,21350
2025,0.0,21350,0
2023,1.0,90734,52537
2023,1.0,18177,34360
2021,2.0,113274,0
2024,1.0,34947,0
2025,0.0,31543,175742
2025,0.0,55973,119769
2025,0.0,10765,109004
2019,4.0,43662,0
2024,1.0,20850,163962
2024,1.0,22966,140996
2024,1.0,743,140253
2024,1.0,5599,134654
2024,1.0,7390,127264
2021,2.0,88675,0
2022,1.0,14946,55478
2022,1.0,10084,45394
2022,1.0,4310,41084
2022,1.0,4426,36658
2022,1.0,4740,31918
2022,1.0,31918,0
2021,2.0,12509,3233
2021,2.0,3233,0
2021,3.0,21840,2088
2021,3.0,2088,0
2018,7.0,9718,30886
2018,7.0,4212,26674
2018,7.0,26674,0
2024,0.0,8741,33398
2024,0.0,7284,26114
2024,0.0,420,25694
2024,0.0,849,24845
2024,0.0,8331,16514
2024,0.0,9988,6526
2019,0.0,53382,120463
2019,0.0,75591,44872
2019,0.0,44872,0
2022,2.0,11902,7495
2020,5.0,198901,0
2020,3.0,125299,45665
2022,2.0,2126,11663
2022,2.0,2508,9155
2022,2.0,2994,6161
2022,2.0,79,6082
2022,2.0,983,5099
2022,2.0,5099,0
2022,2.0,2222,37411
2022,2.0,28716,8695
2022,2.0,4478,4217
2022,2.0,4217,0
2022,1.0,18164,25510
2022,1.0,15094,10416
2022,1.0,10416,0
2021,4.0,225,9387
2021,4.0,3607,5780
2021,4.0,1692,4088
2021,4.0,4088,0
2019,1.0,127623,0
2022,2.0,49289,57899
2019,5.0,7315,12586
2019,5.0,4873,7713
2019,5.0,2926,4787
2019,5.0,2366,2421
2019,5.0,2421,0
2022,1.0,15174,85560
2022,1.0,45775,39785
2022,1.0,12879,26906
2022,1.0,26906,0
2024,0.0,1451,77375
2024,0.0,3289,74086
2024,0.0,226,73860
2024,0.0,5552,68308
2024,0.0,14703,53605
2023,0.0,619,42745
2023,0.0,8423,34322
2023,0.0,8601,25721
2023,0.0,5187,20534
2023,0.0,930,19604
2023,0.0,7190,12414
2024,1.0,6339,44629
2024,1.0,5990,38639
2024,1.0,12052,26587
2019,5.0,5320,79067
2019,5.0,16309,62758
2019,5.0,23155,39603
2019,5.0,39603,0
2019,6.0,20628,80868
2019,6.0,7955,72913
2019,6.0,72913,0
2020,0.0,20412,50816
2020,0.0,4522,46294
2020,0.0,36713,9581
2020,0.0,9581,0
2019,3.0,13056,2867
2019,3.0,2867,0
2025,0.0,14284,239971
2025,0.0,38037,201934
2025,0.0,14872,187062
2025,0.0,99848,87214
2018,3.0,15058,34719
2018,3.0,34719,0
2018,6.0,10903,126161
2018,6.0,6050,120111
2018,6.0,62621,57490
2018,6.0,29469,28021
2018,6.0,28021,0
2020,2.0,99614,466607
2020,2.0,194602,272005
2020,2.0,272005,0
2023,2.0,7580,98855
2023,2.0,7776,91079
2023,2.0,12792,78287
2023,2.0,69462,8825
2023,2.0,8825,0
2021,1.0,11308,0
2022,2.0,229,20523
2022,2.0,1446,19077
2022,2.0,4466,14611
2022,2.0,2618,11993
2022,2.0,6494,5499
2022,2.0,5499,0
2020,3.0,15903,8624
2020,3.0,8624,0
2024,0.0,62102,82520
2024,0.0,16106,66414
2024,0.0,66414,0
2024,1.0,33833,0
2018,5.0,18543,57690
2018,5.0,9126,48564
2018,5.0,45446,3118
2018,5.0,3118,0
2019,0.0,68206,83408
2019,0.0,9250,74158
2019,0.0,54566,19592
2019,0.0,19592,0
2024,0.0,3056,4407
2024,0.0,1583,2824
2024,0.0,1244,1580
2024,0.0,769,811
2024,0.0,811,0
2023,2.0,2423,28883
2023,2.0,5078,23805
2023,2.0,1621,22184
2023,2.0,5724,16460
2023,2.0,4839,11621
2022,3.0,29000,17747
2022,3.0,15329,2418
2022,3.0,2418,0
2021,2.0,26130,58040
2021,2.0,6503,51537
2021,2.0,9031,42506
2021,2.0,14620,27886
2021,2.0,27886,0
2023,1.0,2445,28808
2023,1.0,2196,26612
2023,1.0,2738,23874
2023,1.0,2865,21009
2023,1.0,8609,12400
2020,2.0,10998,92583
2020,2.0,16650,75933
2020,2.0,35740,40193
2020,2.0,6048,34145
2020,2.0,33769,376
2020,2.0,376,0
2021,0.0,67615,44827
2021,0.0,13133,31694
2021,0.0,31694,0
2019,5.0,15209,139916
2019,5.0,41363,98553
2019,5.0,30243,68310
2019,5.0,15809,52501
2019,5.0,30874,21627
2019,5.0,21627,0
2025,0.0,35281,57108
2025,0.0,8233,48875
2025,0.0,4963,107248
2025,0.0,5222,102026
2025,0.0,13149,88877
2025,0.0,3911,84966
2025,0.0,5927,79039
2025,0.0,399,78640
2019,6.0,47265,0
2022,2.0,66546,80431
2022,2.0,80431,0
2022,3.0,9246,37146
2022,3.0,3564,33582
2022,3.0,5442,28140
2022,3.0,1344,26796
2022,3.0,9354,17442
2022,3.0,10911,6531
2022,1.0,27323,39913
2022,1.0,21306,18607
2022,3.0,16734,272476
2022,3.0,14579,257897
2022,3.0,18209,239688
2022,3.0,3856,235832
2022,3.0,7125,228707
2022,3.0,6475,222232
2024,1.0,49899,0
2020,4.0,35506,171108
2020,4.0,171108,0
2022,3.0,3228,147262
2022,3.0,52546,94716
2022,3.0,34143,60573
2022,2.0,69519,28972
2022,2.0,28972,0
2021,1.0,51136,39548
2021,1.0,39548,0
2022,1.0,1500,79033
2022,1.0,74581,4452
2022,1.0,4452,0
2023,0.0,3619,42881
2023,0.0,17170,25711
2023,0.0,18754,6957
2023,0.0,6957,0
2021,1.0,28113,0
2021,3.0,2870,28489
2021,3.0,14304,14185
2021,3.0,3741,10444
2021,3.0,10444,0
2022,1.0,53103,0
2020,1.0,56819,13714
2020,1.0,7805,5909
2020,1.0,3307,2602
2020,1.0,2602,0
2021,1.0,12845,75882
2021,1.0,9677,66205
2021,1.0,6555,59650
2021,1.0,4632,55018
2021,1.0,30607,0
2024,0.0,41009,353133
2024,0.0,105920,247213
2024,0.0,3206,244007
2024,0.0,52134,191873
2024,0.0,6991,184882
2024,0.0,1838,183044
2023,0.0,7397,147928
2023,0.0,32395,115533
2023,0.0,9261,106272
2019,0.0,19063,391942
2019,0.0,197624,194318
2019,0.0,140486,53832
2019,0.0,53832,0
2023,2.0,49962,127118
2019,3.0,59679,22133
2019,3.0,22133,0
2020,0.0,31929,84941
2020,0.0,31198,53743
2020,0.0,20510,33233
2023,0.0,127585,45919
2023,0.0,13926,31993
2023,0.0,4142,27851
2023,0.0,9304,18547
2024,1.0,5839,37743
2024,1.0,19842,17901
2023,1.0,169,89626
2023,1.0,3602,86024
2023,1.0,24323,61701
2023,1.0,57801,3900
2023,1.0,3900,0
2023,1.0,7800,37034
2023,1.0,6074,30960
2024,1.0,133718,270160
2024,1.0,198843,71317
2024,1.0,71317,0
2024,1.0,6147,49815
2024,1.0,2746,47069
2024,1.0,20421,26648
2024,1.0,10116,16532
2022,3.0,1660,9219
2022,3.0,2070,7149
2022,3.0,56,7093
2022,3.0,2261,4832
2022,3.0,2633,2199
2022,3.0,2199,0
2022,1.0,6236,16227
2022,1.0,16227,0
2023,2.0,41336,23444
2023,2.0,23444,0
2022,2.0,17934,36941
2022,2.0,21305,15636
2022,2.0,14121,1515
2022,2.0,1515,0
2022,3.0,3980,18413
2022,3.0,6014,12399
2022,3.0,7888,4511
2022,3.0,4511,0
2021,2.0,7500,25273
2021,2.0,1794,23479
2021,2.0,11707,11772
2021,2.0,8043,3729
2021,2.0,3729,0
2022,3.0,33816,0
2024,0.0,59717,0
2024,1.0,3393,149612
2024,1.0,9318,140294
2024,1.0,9702,130592
2024,1.0,3210,127382
2024,1.0,13909,113473
2024,1.0,12018,101455
2022,0.0,2211,7637
2022,0.0,7637,0
2024,0.0,30293,134397
2024,0.0,53281,81116
2024,0.0,49374,31742
2024,0.0,22109,9633
2024,0.0,9633,0
2023,1.0,3440,37799
2023,1.0,2757,35042
2023,1.0,2190,32852
2023,1.0,7059,25793
2023,1.0,4206,21587
2024,0.0,38879,208256
2024,0.0,187247,21009
2024,0.0,21009,0
2019,1.0,5171,11321
2019,1.0,11321,0
2022,3.0,16498,57130
2022,3.0,6548,50582
2022,3.0,5232,45350
2022,3.0,6372,38978
2022,3.0,5024,33954
2022,3.0,951,33003
2020,1.0,2320,4459
2020,1.0,375,4084
2020,1.0,4084,0
2018,5.0,3055,14143
2018,5.0,2285,11858
2018,5.0,423,11435
2018,5.0,5051,6384
2018,5.0,6384,0
2021,3.0,58510,137805
2021,3.0,36291,101514
2021,3.0,29996,71518
2021,3.0,71518,0
2020,1.0,32386,71921
2020,1.0,41706,30215
2020,1.0,30215,0
2019,4.0,3960,12047
2019,4.0,6331,5716
2019,4.0,5177,539
2019,4.0,539,0
2021,1.0,1247,2383
2021,1.0,253,2130
2025,0.0,10541,67235
2025,0.0,38824,28411
2024,1.0,201747,75499
2024,1.0,56058,19441
2024,1.0,19441,0
2024,0.0,4334,32813
2024,0.0,10571,22242
2024,0.0,6457,15785
2018,4.0,176574,0
2021,4.0,5977,25768
2021,4.0,3585,22183
2021,4.0,3169,19014
2021,4.0,6123,12891
2021,4.0,2728,10163
2021,4.0,10163,0
2019,2.0,69046,147977
2019,2.0,96252,51725
2019,2.0,51725,0
2022,2.0,41272,94321
2022,2.0,94321,0
2019,4.0,1286,26987
2019,4.0,26987,0
2021,0.0,1780,16333
2021,0.0,6015,10318
2024,0.0,7841,50596
2024,0.0,2129,48467
2024,0.0,58,48409
2024,0.0,4067,44342
2022,0.0,48966,65650
2022,0.0,10145,55505
2022,0.0,22646,32859
2022,0.0,19119,13740
2022,0.0,11507,2233
2022,0.0,2233,0
2020,2.0,999,6421
2020,2.0,3293,3128
2020,2.0,2736,392
2020,2.0,392,0
2024,0.0,5819,41347
2024,0.0,26073,15274
2024,0.0,2024,13250
2024,0.0,4019,9231
2022,0.0,65772,0
2021,3.0,54541,57698
2021,3.0,42427,15271
2021,3.0,15271,0
2018,5.0,15315,163414
2018,5.0,44153,119261
2018,5.0,40471,78790
2018,5.0,69406,9384
2018,5.0,9384,0
2022,3.0,2432,77600
2022,3.0,5318,72282
2022,3.0,33520,38762
2023,2.0,56383,28501
2020,1.0,265523,297656
2020,1.0,269764,27892
2020,1.0,27892,0
2022,1.0,41940,67236
2022,1.0,67236,0
2021,4.0,23323,8224
2021,1.0,46567,0
2023,0.0,31251,51756
2023,0.0,39039,12717
2023,0.0,12717,0
2021,3.0,86564,234229
2021,3.0,36141,198088
2021,3.0,18757,179331
2021,3.0,20420,158911
2021,3.0,68413,90498
2024,1.0,5237,56743
2024,1.0,17568,39175
2024,1.0,4138,35037
2024,1.0,4379,30658
2024,1.0,30658,0
2024,0.0,6923,89065
2024,0.0,27262,61803
2024,0.0,15892,45911
2024,0.0,9298,36613
2024,0.0,8494,28119
2024,0.0,545,18997
2024,0.0,18997,0
2018,0.0,1968,14988
2018,0.0,4936,10052
2018,0.0,2239,7813
2018,0.0,7813,0
2019,4.0,36159,0
2020,2.0,721,24153
2020,2.0,9797,14356
2020,2.0,609,13747
2020,2.0,3287,10460
2020,2.0,7410,3050
2020,2.0,3050,0
2020,4.0,49416,69440
2020,4.0,35705,33735
2020,4.0,17394,16341
2020,4.0,16341,0
2024,1.0,37393,27599
2024,1.0,27599,0
2023,1.0,16575,31522
2023,1.0,442,31080
2023,1.0,13935,17145
2023,1.0,17145,0
2022,0.0,69714,0
2019,0.0,5290,79340
2019,0.0,25482,53858
2019,0.0,13688,40170
2019,0.0,3456,36714
2019,0.0,36714,0
2020,1.0,11271,95658
2020,1.0,9928,85730
2020,1.0,43581,42149
2020,1.0,18048,24101
2020,1.0,24101,0
2020,2.0,2818,652
2020,2.0,652,0
2018,0.0,70723,0
2020,3.0,26014,113097
2020,3.0,10768,102329
2020,3.0,13973,88356
2023,2.0,13095,126723
2023,2.0,76369,50354
2023,2.0,5782,44572
2023,2.0,44572,0
2024,1.0,49438,92784
2024,1.0,43618,49166
2021,4.0,3259,48557
2021,4.0,19932,28625
2021,4.0,1324,27301
2021,4.0,27301,0
2025,0.0,3752,14880
2025,0.0,14880,0
2024,1.0,70767,0
2021,3.0,2170,72061
2021,3.0,32784,39277
2021,3.0,50,39227
2021,3.0,17533,21694
2025,0.0,190,16768
2025,0.0,264,16504
2025,0.0,992,15512
2025,0.0,661,14851
2025,0.0,3690,11161
2024,1.0,70791,260018
2024,1.0,135946,124072
2023,2.0,4574,14152
2023,2.0,6839,7313
2023,2.0,2363,4950
2021,4.0,3937,60893
2021,4.0,1261,59632
2021,4.0,2234,57398
2021,4.0,16632,40766
2020,0.0,147902,0
2024,1.0,8820,50616
2024,1.0,8306,42310
2024,1.0,42310,0
2022,0.0,32838,54270
2022,0.0,10147,44123
2022,0.0,9649,34474
2020,2.0,12553,183649
2020,2.0,1785,181864
2020,2.0,26576,155288
2020,2.0,20284,135004
2020,2.0,1085,133919
2020,2.0,17767,116152
2020,1.0,5652,31733
2020,1.0,12442,19291
2020,1.0,7726,11565
2020,1.0,11565,0
2018,0.0,4745,4866
2018,0.0,1091,3775
2018,0.0,1846,1929
2018,0.0,1929,0
2022,3.0,20988,16281
2022,3.0,5269,11012
2023,0.0,206,60784
2023,0.0,11874,48910
2023,0.0,48910,0
2021,1.0,7492,23482
2021,1.0,8191,15291
2021,1.0,15291,0
2023,1.0,985,6944
2023,1.0,381,6563
2023,1.0,1259,5304
2023,1.0,98,5206
2023,1.0,3530,1676
2021,3.0,208813,74182
2021,3.0,38220,35962
2021,1.0,18806,42585
2021,1.0,13461,29124
2021,1.0,29124,0
2019,0.0,26513,36486
2019,0.0,36486,0
2018,2.0,2352,6516
2018,2.0,713,5803
2018,2.0,5803,0
2020,3.0,62377,30887
2020,4.0,13379,77017
2020,4.0,1173,75844
2020,4.0,18149,57695
2020,4.0,57695,0
2020,5.0,28551,121687
2020,5.0,55465,66222
2020,5.0,13695,52527
2020,5.0,52527,0
2019,6.0,58842,247092
2019,6.0,34655,212437
2019,6.0,67647,144790
2019,6.0,50700,94090
2019,6.0,94090,0
2024,0.0,12756,72509
2024,0.0,8521,63988
2024,0.0,30999,32989
2019,6.0,145823,439498
2019,6.0,208402,231096
2019,6.0,112177,118919
2019,6.0,84609,34310
2019,6.0,28132,6178
2019,6.0,6178,0
2023,0.0,27774,108634
2023,0.0,36006,72628
2024,1.0,2038,21404
2024,1.0,682,20722
2024,1.0,1120,19602
2024,1.0,1542,18060
2024,1.0,2642,15418
2024,1.0,185,15233
2022,2.0,3996,37478
2022,2.0,9368,28110
2022,2.0,17455,10655
2022,2.0,7188,3467
2022,2.0,3467,0
2024,1.0,47892,100448
2024,1.0,24547,75901
2024,1.0,5904,69997
2024,1.0,37847,32150
2024,1.0,4287,27863
2024,0.0,10889,227244
2024,0.0,11113,216131
2024,0.0,20925,195206
2024,0.0,142540,52666
2019,6.0,135268,111332
2019,6.0,111332,0
2021,4.0,43899,0
2022,0.0,3215,160983
2022,0.0,17353,143630
2022,0.0,36450,107180
2022,0.0,54659,52521
2022,0.0,46008,6513
2022,0.0,6513,0
2024,1.0,323,11153
2024,1.0,3783,7370
2024,1.0,1134,6236
2021,2.0,25448,82908
2021,2.0,34746,48162
2018,5.0,1037,23826
2018,5.0,1042,22784
2018,5.0,8462,14322
2018,5.0,331,13991
2018,5.0,11205,2786
2018,5.0,2786,0
2019,5.0,16575,107883
2019,5.0,35449,72434
2021,4.0,6432,44622
2021,4.0,4110,40512
2021,4.0,36600,3912
2021,4.0,3912,0
2018,4.0,4489,47586
2018,4.0,21064,26522
2018,4.0,2842,23680
2018,4.0,2951,20729
2018,4.0,10752,9977
2018,4.0,9977,0
2021,0.0,7516,122800
2021,0.0,67900,54900
2021,0.0,3155,51745
2021,0.0,15291,36454
2021,0.0,36454,0
2022,3.0,87184,453067
2022,3.0,309466,143601
2023,2.0,8347,24021
2023,2.0,4986,19035
2023,2.0,2071,16964
2023,2.0,2725,14239
2022,2.0,12356,100820
2022,2.0,8767,92053
2022,2.0,32598,59455
2022,2.0,59455,0
2021,4.0,3628,23175
2021,4.0,2948,20227
2021,4.0,954,19273
2025,0.0,502585,0
2019,1.0,2308,84190
2019,1.0,34064,50126
2019,1.0,50126,0
2022,1.0,51667,0
2019,0.0,342400,576700
2019,0.0,404620,172080
2019,0.0,172080,0
2023,0.0,38784,17676
2025,0.0,5496,109148
2025,0.0,10611,98537
2025,0.0,15695,82842
2025,0.0,5456,77386
2024,0.0,365,90458
2024,0.0,7254,83204
2024,0.0,7263,75941
2024,0.0,4459,71482
2019,1.0,11250,83231
2019,1.0,30417,52814
2019,1.0,52814,0
2018,6.0,30504,497
2018,6.0,497,0
2019,0.0,12704,0
2022,1.0,61037,13045
2022,1.0,13045,0
2018,1.0,38870,0
2025,0.0,23690,128986
2025,0.0,120692,8294
2025,0.0,8294,0
2021,2.0,509,6490
2021,2.0,6490,0
2021,4.0,67695,283070
2021,4.0,12996,270074
2021,4.0,12473,257601
2021,4.0,8776,248825
2023,1.0,3791,126297
2023,1.0,18386,107911
2023,1.0,67716,40195
2023,0.0,12940,27136
2023,0.0,15976,11160
2024,0.0,5483,32491
2024,0.0,769,31722
2024,0.0,1479,30243
2023,0.0,4252,37809
2023,0.0,1769,36040
2023,0.0,65,35975
2023,0.0,6412,29563
2023,0.0,8139,21424
2023,0.0,21424,0
2019,4.0,76768,154861
2019,4.0,22585,132276
2019,4.0,132276,0
2018,2.0,98494,23546
2018,2.0,23546,0
2018,3.0,14915,283824
2018,3.0,28633,255191
2018,3.0,17239,237952
2018,3.0,26354,211598
2018,3.0,29295,182303
2022,1.0,42441,204210
2022,1.0,7376,196834
2022,1.0,118189,78645
2022,1.0,21113,57532
2022,1.0,57532,0
2021,1.0,79830,72183
2021,1.0,72183,0
2020,0.0,117372,158895
2020,0.0,158895,0
2020,5.0,1998,18780
2020,5.0,947,17833
2020,5.0,464,17369
2020,5.0,1273,16096
2020,5.0,675,15421
2020,5.0,260,15161
2020,2.0,6685,46113
2020,2.0,1409,44704
2020,2.0,13413,31291
2020,2.0,7271,24020
2020,2.0,6949,17071
2020,2.0,17071,0
2023,0.0,34,8047
2023,0.0,575,7472
2023,0.0,645,6827
2023,0.0,432,6395
2020,4.0,13651,26359
2020,4.0,2711,23648
2020,4.0,5121,18527
2020,4.0,1117,17410
2020,4.0,17410,0
2019,5.0,32145,73554
2019,5.0,9299,64255
2019,5.0,64255,0
2024,1.0,2003,16007
2024,1.0,475,15532
2024,1.0,3307,12225
2024,1.0,1670,10555
2024,1.0,4452,6103
2024,1.0,2219,3884
2020,2.0,14918,47285
2020,2.0,27782,19503
2020,2.0,1839,17664
2020,2.0,8262,9402
2020,2.0,9402,0
2024,1.0,11125,33735
2024,1.0,19418,14317
2024,1.0,1503,12814
2024,1.0,7754,5060
2024,1.0,4557,503
2024,1.0,503,0
2020,5.0,77661,0
2023,2.0,13532,20189
2023,2.0,2470,17719
2023,2.0,2229,15490
2023,2.0,13451,2039
2023,2.0,2039,0
2024,1.0,678,5425
2024,1.0,1151,4274
2024,1.0,1224,3050
2024,1.0,100,2950
2023,1.0,84087,0
2020,2.0,9509,62570
2020,2.0,16624,45946
2020,2.0,42446,3500
2020,2.0,974,2526
2020,2.0,2526,0
2020,4.0,12392,30252
2020,4.0,8460,21792
2020,4.0,4190,17602
2020,4.0,11144,6458
2020,4.0,6458,0
2021,0.0,4191,25850
2021,0.0,4260,21590
2021,0.0,5163,16427
2021,0.0,5885,10542
2021,0.0,5647,4895
2021,0.0,4895,0
2020,2.0,1423,7699
2020,2.0,739,6960
2020,2.0,2747,4213
2020,2.0,3583,630
2020,2.0,630,0
2020,5.0,93850,0
2023,2.0,45719,23468
2023,2.0,23468,0
2022,3.0,2225,60570
2022,3.0,17341,43229
2022,3.0,25993,17236
2022,3.0,8383,8853
2022,3.0,8853,0
2020,1.0,17255,172301
2020,1.0,73685,98616
2020,1.0,21527,77089
2020,1.0,29454,47635
2020,1.0,721,46914
2025,0.0,22748,47101
2025,0.0,12098,35003
2025,0.0,17344,17659
2025,0.0,5860,11799
2025,0.0,11799,0
2019,0.0,96391,38518
2019,0.0,18676,19842
2019,0.0,19842,0
2024,1.0,17545,64630
2024,1.0,9405,55225
2024,1.0,3458,51767
2024,1.0,8082,43685
2024,1.0,23412,20273
2024,1.0,3681,16592
2023,1.0,3488,77716
2023,1.0,15487,62229
2023,1.0,16962,45267
2023,2.0,116122,23451
2023,2.0,23451,0
2024,1.0,22043,183756
2024,1.0,177843,5913
2024,1.0,5913,0
2024,1.0,21129,94009
2024,1.0,2180,91829
2024,1.0,21036,70793
2024,1.0,17756,53037
2023,0.0,59043,149840
2023,0.0,23213,126627
2023,0.0,63523,63104
2023,0.0,37399,25705
2023,0.0,25705,0
2024,0.0,34034,95964
2024,0.0,5079,90885
2024,0.0,4134,86751
2025,0.0,37151,0
2019,2.0,10511,11175
2019,2.0,4883,6292
2019,2.0,4695,1597
2019,2.0,1597,0
2020,0.0,26638,107706
2020,0.0,52952,54754
2020,4.0,7566,52106
2020,4.0,1121,50985
2020,4.0,25282,25703
2019,6.0,40586,421578
2019,6.0,59270,362308
2019,6.0,3128,359180
2019,6.0,296758,62422
2019,6.0,42344,20078
2019,6.0,20078,0
2022,0.0,138349,33656
2022,0.0,10005,23651
2022,0.0,23651,0
2024,1.0,50393,3705
2024,1.0,3705,0
2025,0.0,33,44740
2025,0.0,8018,36722
2025,0.0,8558,28164
2025,0.0,957,27207
2025,0.0,13988,13219
2025,0.0,3918,9301
2023,0.0,11699,39940
2023,0.0,7005,32935
2023,0.0,7822,25113
2023,0.0,6981,18132
2023,0.0,1778,16354
2023,0.0,437,15917
2020,3.0,12650,18969
2020,3.0,8733,10236
2020,3.0,10236,0
2024,1.0,5736,123880
2024,1.0,53183,70697
2024,1.0,70697,0
2024,0.0,27074,105096
2024,0.0,4218,100878
2024,0.0,23014,77864
2024,0.0,7579,70285
2024,0.0,1148,69137
2024,0.0,156,68981
2018,4.0,19216,134427
2018,4.0,16563,117864
2018,4.0,29180,88684
2018,4.0,88684,0
2023,0.0,46129,8794
2023,0.0,94,8700
2023,0.0,8700,0
2019,4.0,8805,22685
2019,4.0,2991,19694
2019,4.0,7488,12206
2019,4.0,12206,0
2022,1.0,84362,0
2023,1.0,4486,12287
2023,1.0,6480,5807
2023,1.0,2441,3366
2023,1.0,3366,0
2022,2.0,82834,242227
2022,2.0,139249,102978
2022,2.0,102978,0
2019,3.0,20367,54260
2019,3.0,34438,19822
2019,3.0,10404,9418
2019,3.0,5007,4411
2019,3.0,4411,0
2020,2.0,28790,89210
2020,2.0,49785,39425
2020,2.0,29005,10420
2020,2.0,10420,0
2019,6.0,48772,100510
2019,6.0,24003,76507
2019,6.0,29334,47173
2019,6.0,31861,15312
2019,6.0,15312,0
2025,0.0,2408,32507
2025,0.0,613,31894
2025,0.0,2828,29066
2025,0.0,7560,21506
2020,0.0,80289,174277
2020,0.0,12716,161561
2020,0.0,37571,123990
2020,0.0,57011,66979
2021,0.0,18939,256800
2021,0.0,9292,247508
2021,0.0,31617,215891
2021,0.0,71145,144746
2021,0.0,129968,14778
2021,0.0,14778,0
2019,0.0,31878,26254
2019,0.0,14769,11485
2019,0.0,9493,1992
2019,0.0,1992,0
2020,2.0,993,8484
2020,2.0,818,7666
2020,2.0,4791,2875
2020,2.0,2875,0
2025,0.0,18584,342874
2025,0.0,10527,332347
2025,0.0,2939,329408
2025,0.0,52723,276685
2025,0.0,142864,133821
2025,0.0,38719,95102
2021,2.0,13197,46847
2018,1.0,184,21060
2018,1.0,5074,15986
2018,1.0,8845,7141
2018,1.0,4897,2244
2018,1.0,2244,0
2022,2.0,5180,11597
2022,2.0,7086,4511
2020,0.0,927,4812
2020,0.0,3601,1211
2020,0.0,1211,0
2022,3.0,7007,55349
2022,3.0,6818,48531
2022,3.0,9618,38913
2022,3.0,11042,27871
2022,3.0,4469,23402
2022,3.0,6877,16525
2021,4.0,3219,35458
2021,4.0,7690,27768
2021,4.0,10690,17078
2021,4.0,17078,0
2022,0.0,4679,138521
2022,0.0,89699,48822
2022,0.0,4887,43935
2022,0.0,3904,40031
2022,0.0,26769,13262
2022,0.0,13262,0
2025,0.0,918,6430
2025,0.0,1354,5076
2018,1.0,770,4465
2018,1.0,4465,0
2019,4.0,4833,13946
2019,4.0,1661,12285
2019,4.0,4242,8043
2019,4.0,5363,2680
2019,4.0,2680,0
2018,2.0,17009,12771
2018,2.0,3099,9672
2018,2.0,751,8921
2018,2.0,8921,0
2024,1.0,8459,10663
2024,1.0,4575,6088
2023,1.0,21513,14358
2025,0.0,100948,295798
2025,0.0,7685,949
2022,0.0,1069,73404
2022,0.0,2432,70972
2022,0.0,5301,65671
2022,0.0,8786,56885
2023,1.0,2477,976
2021,4.0,11676,7497
2023,1.0,63752,145113
2023,1.0,145113,0
2020,0.0,401878,0
2022,1.0,6789,44610
2022,1.0,13064,31546
2020,5.0,28183,115926
2020,5.0,11817,104109
2020,5.0,9268,94841
2020,5.0,30031,64810
2020,5.0,4091,60719
2020,5.0,9470,51249
2020,3.0,311,19312
2020,3.0,2474,16838
2020,3.0,9258,7580
2020,3.0,1624,5956
2020,3.0,5956,0
2021,3.0,31457,0
2020,0.0,12081,88412
2020,0.0,22138,66274
2020,0.0,13686,52588
2020,0.0,15139,37449
2020,0.0,22317,15132
2020,0.0,15132,0
2021,1.0,24675,97351
2021,1.0,63567,33784
2021,1.0,33784,0
2022,0.0,11804,42700
2022,0.0,20606,22094
2022,0.0,4150,17944
2022,0.0,11241,6703
2022,0.0,6703,0
2019,6.0,36441,49755
2019,6.0,18921,30834
2019,6.0,30834,0
2022,2.0,68291,189212
2022,2.0,6567,182645
2022,2.0,9367,173278
2022,2.0,14792,158486
2022,2.0,5888,152598
2022,2.0,4002,148596
2022,0.0,11765,111778
2022,0.0,37284,74494
2022,0.0,62104,12390
2022,0.0,12390,0
2025,0.0,813,12360
2025,0.0,6013,6347
2025,0.0,4355,1992
2024,0.0,13411,27320
