policy_id,claim_id,accident_date,claim_amount,vehicle_age,region,channel,sum_insured
201180,17915.0,2024-03-23,105227.0,0,North,Broker,318500
201210,17917.0,2024-03-30,140181.0,4,North,Online,433700
201214,17918.0,2020-09-05,60720.0,8,West,Bancassurance,1527700
201248,17920.0,2020-01-15,49833.0,4,West,Broker,268800
201253,17921.0,2023-09-22,235336.0,0,South,Agent,743700
201265,17922.0,2020-09-24,27230.0,15,North,Agent,276000
201272,17923.0,2023-07-13,103474.0,6,South,Broker,988200
201275,17924.0,2024-08-13,14797.0,5,North,Agent,533400
201281,17925.0,2025-03-29,44284.0,2,North,Broker,699500
201295,17926.0,2018-07-28,88595.0,13,North,Broker,1527100
201297,17927.0,2021-01-04,120064.0,1,West,Agent,984400
201298,17928.0,2024-09-24,17001.0,13,North,Agent,562000
201312,17929.0,2022-08-29,115856.0,4,West,Bancassurance,380800
201333,17930.0,2018-08-11,171728.0,10,North,Agent,563600
201356,17931.0,2025-02-12,66363.0,11,South,Agent,1114500
201358,17932.0,2020-07-15,46017.0,7,North,Agent,963400
201368,17933.0,2018-10-13,62395.0,4,South,Online,957500
201392,17934.0,2023-10-14,101822.0,10,South,Agent,1006800
201407,17935.0,2021-09-20,78114.0,10,North,Broker,1348100
201416,17936.0,2018-06-15,40248.0,1,East,Broker,679800
201420,17937.0,2022-02-05,21376.0,7,East,Broker,258800
201421,17938.0,2019-09-04,35171.0,5,North,Agent,429200
201430,17939.0,2022-07-02,43819.0,5,West,Agent,320600
201441,17940.0,2020-11-03,389058.0,2,West,Broker,588800
201445,17941.0,2022-11-15,86450.0,13,South,Agent,344300
201458,17942.0,2021-10-13,36387.0,1,Central,Direct,578000
201459,17943.0,2019-12-26,34639.0,7,North,Broker,297500
201464,17944.0,2020-04-15,13397.0,6,West,Bancassurance,544300
201475,17945.0,2019-03-19,38781.0,15,North,Direct,549300
201490,17946.0,2025-09-20,167779.0,5,North,Agent,346900
201500,17947.0,2019-03-01,79330.0,9,Central,Agent,344000
201597,17948.0,2023-10-26,27529.0,2,North,Agent,316000
201603,17949.0,2021-05-24,58372.0,6,North,Bancassurance,839400
201613,17950.0,2019-03-24,291115.0,0,West,Direct,1287500
201615,17951.0,2019-08-14,236627.0,10,East,Online,1061800
201651,17952.0,2025-08-17,13734.0,6,North,Broker,321100
201654,17953.0,2018-11-23,103162.0,12,West,Bancassurance,252900
201662,17954.0,2025-01-19,108812.0,1,North,Agent,817100
201688,17955.0,2021-02-01,94592.0,0,West,Agent,738300
201691,17956.0,2022-03-21,5786.0,3,West,Direct,559900
201699,17957.0,2019-04-10,401880.0,9,East,Broker,582700
201731,17958.0,2019-04-12,42955.0,5,South,Online,1155800
201747,17959.0,2019-11-29,17229.0,9,East,Direct,181600
201754,17960.0,2024-09-22,262330.0,4,Central,Agent,457400
201754,17961.0,2024-03-01,148729.0,4,Central,Agent,457400
201768,17962.0,2019-10-22,40884.0,4,South,Agent,659000
201770,17963.0,2024-12-03,15857.0,14,West,Agent,378900
201802,17964.0,2025-01-28,33377.0,6,North,Agent,1049800
201877,17965.0,2018-07-13,128745.0,12,West,Online,741000
201894,17966.0,2022-01-26,42809.0,14,East,Agent,909600
201898,17967.0,2019-04-09,7443.0,8,South,Online,800100
201917,17968.0,2018-12-30,860484.0,13,North,Online,1262500
201931,17969.0,2024-02-08,163938.0,12,Central,Bancassurance,473800
201934,17970.0,2023-04-05,152757.0,11,North,Agent,570800
201954,17971.0,2025-06-17,116954.0,12,East,Online,752800
201972,17972.0,2019-06-09,55228.0,3,South,Online,758100
201978,17973.0,2020-04-09,91326.0,13,South,Online,466600
201993,17974.0,2019-03-24,186186.0,6,East,Agent,1266100
202005,17975.0,2018-04-15,40934.0,3,West,Bancassurance,411200
202009,17976.0,2025-06-18,289014.0,8,South,Agent,792700
202022,17977.0,2021-01-30,64561.0,7,West,Broker,324200
202030,17978.0,2019-09-06,100933.0,15,North,Online,401400
202042,17979.0,2021-11-03,4169.0,12,South,Online,290900
202046,17980.0,2021-09-14,56363.0,8,North,Bancassurance,396700
202051,17981.0,2019-06-08,13389.0,10,East,Direct,1158200
202053,17982.0,2020-07-13,7376.0,4,West,Agent,386200
202092,17983.0,2022-06-20,119906.0,14,North,Agent,664900
202103,17984.0,2024-01-05,44045.0,15,North,Direct,333700
202103,17985.0,2023-07-11,26289.0,15,North,Direct,333700
202107,17986.0,2024-06-21,10391.0,6,South,Agent,485200
202109,17987.0,2023-09-26,19435.0,14,South,Agent,324600
202120,17988.0,2020-09-05,81440.0,4,West,Agent,325500
202121,17989.0,2021-08-30,164326.0,14,South,Online,632700
202140,17990.0,2020-01-12,168007.0,2,South,Broker,1302100
202154,17991.0,2020-11-26,65168.0,8,East,Agent,997800
202158,17992.0,2022-03-08,9943.0,12,East,Agent,512200
202159,17993.0,2024-06-26,29265.0,14,South,Online,341300
202164,17994.0,2019-04-24,41788.0,13,Central,Bancassurance,802500
202177,17995.0,2019-03-15,893790.0,10,East,Agent,993100
202194,17996.0,2023-04-25,183655.0,1,South,Agent,1307700
202203,17997.0,2018-10-26,280749.0,3,North,Agent,1225000
202203,17998.0,2018-07-06,101044.0,3,North,Agent,1225000
202208,17999.0,2025-02-08,33726.0,9,West,Agent,1019800
202208,18000.0,2025-10-08,55602.0,9,West,Agent,1019800
202211,18001.0,2022-04-27,67979.0,9,South,Online,884800
202226,18002.0,2022-06-05,357366.0,0,West,Online,970400
202228,18003.0,2021-06-05,286476.0,7,North,Agent,1195400
202232,18004.0,2024-09-14,176303.0,4,Central,Online,758300
202243,18005.0,2022-10-13,28382.0,14,South,Bancassurance,455000
202254,18006.0,2024-01-01,37905.0,13,West,Agent,444400
202281,18007.0,2022-07-18,137429.0,14,West,Online,1988500
202291,18008.0,2020-02-18,25206.0,14,North,Bancassurance,562000
202316,18009.0,2025-04-11,160698.0,1,West,Agent,891700
202327,18010.0,2019-04-07,23531.0,6,North,Agent,513600
202345,18011.0,2022-11-23,114036.0,7,West,Broker,791900
202349,18012.0,2020-05-04,47762.0,15,Central,Bancassurance,618100
202354,18013.0,2024-02-09,50848.0,3,East,Agent,940100
202374,18014.0,2020-03-12,21519.0,15,South,Agent,454400
202378,18015.0,2019-03-11,576218.0,7,South,Agent,1482500
202388,18016.0,2019-05-06,17105.0,13,North,Agent,368100
202428,18017.0,2019-11-30,127213.0,14,North,Broker,825300
202428,18018.0,2019-08-15,18723.0,14,North,Broker,825300
202438,18019.0,2022-03-20,598473.0,7,Central,Agent,846000
202446,18020.0,2023-07-24,59779.0,2,North,Agent,1167000
202446,18021.0,2023-11-02,334366.0,2,North,Agent,1167000
202449,18022.0,2019-09-14,51418.0,3,West,Agent,812400
202456,18023.0,2020-07-22,43580.0,10,South,Agent,583400
202478,18024.0,2019-05-22,19172.0,7,West,Agent,558400
202479,18025.0,2019-09-08,99858.0,4,South,Broker,1916200
202490,18026.0,2024-01-21,118769.0,11,North,Online,1510400
202507,18027.0,2018-11-12,73379.0,14,Central,Agent,978500
202519,18028.0,2019-01-01,158849.0,2,West,Broker,507100
202524,18029.0,2024-12-25,8367.0,2,South,Bancassurance,523900
202530,18030.0,2019-05-09,18782.0,12,East,Agent,472200
202559,18031.0,2024-06-09,502895.0,4,North,Online,840100
202560,18032.0,2023-05-30,182115.0,5,South,Agent,750900
202563,18033.0,2025-01-11,97011.0,7,Central,Online,560200
202569,18034.0,2020-01-06,150102.0,4,East,Agent,575800
202576,18035.0,2021-05-08,281159.0,11,Central,Broker,1529800
202582,18036.0,2024-01-17,174064.0,5,East,Broker,1286000
202584,18037.0,2024-04-22,94898.0,13,Unknown,Broker,694400
202586,18038.0,2020-09-08,982620.0,13,North,Agent,1091800
202609,18039.0,2019-09-02,34170.0,10,South,Broker,324600
202609,18040.0,2019-06-17,30031.0,10,South,Broker,324600
202610,18041.0,2018-03-03,60073.0,5,North,Agent,326300
202637,18042.0,2020-08-15,13647.0,7,Central,Online,644700
202645,18043.0,2021-02-04,79800.0,3,South,Agent,276900
202645,18044.0,2020-10-31,39309.0,3,South,Agent,276900
202651,18045.0,2021-02-21,44434.0,4,South,Online,311900
202651,18046.0,2021-04-26,14747.0,4,South,Online,311900
202666,18047.0,2021-03-22,92331.0,8,South,Agent,1057200
202669,18048.0,2021-04-26,67607.0,14,East,Online,512400
202691,18049.0,2023-05-22,84055.0,14,East,Online,492000
202703,18050.0,2019-01-31,38251.0,15,West,Agent,610900
202714,18051.0,2022-08-20,30617.0,3,South,Agent,840000
202717,18052.0,2018-09-02,132334.0,3,North,Bancassurance,991700
202751,18053.0,2022-05-31,9997.0,7,West,Agent,196500
202766,18054.0,2023-06-03,34497.0,15,Central,Agent,420500
202768,18055.0,2021-08-09,12641.0,2,Central,Direct,1126900
202774,18056.0,2024-06-17,73919.0,9,Central,Online,1020400
202784,18057.0,2022-04-06,121740.0,5,West,Online,740100
202811,18058.0,2019-12-24,42863.0,12,West,Bancassurance,1633200
202819,18059.0,2024-08-06,52400.0,12,South,Direct,327000
202842,18060.0,2021-11-22,26615.0,1,East,Agent,590200
202844,18061.0,2023-07-06,176372.0,8,South,Direct,1381000
202846,18062.0,2021-02-24,98246.0,14,West,Agent,575300
202860,18063.0,2023-04-29,306930.0,11,Central,Online,696100
202879,18064.0,2019-12-08,87211.0,15,South,Direct,577200
202921,18065.0,2022-10-16,59477.0,4,Central,Agent,1785000
202925,18066.0,2019-12-04,36032.0,15,West,Agent,888400
202931,18067.0,2019-02-23,81835.0,5,East,Broker,1284300
202946,18068.0,2024-05-02,98586.0,2,East,Direct,1387400
202956,18069.0,2024-03-04,304167.0,2,West,Agent,1124700
202957,18070.0,2023-02-02,197983.0,1,North,Bancassurance,809700
202978,18071.0,2019-05-28,5257.0,4,South,Agent,466400
202980,18072.0,2024-03-07,383361.0,10,East,Broker,1107000
202992,18073.0,2025-03-26,12900.0,0,North,Broker,723300
202994,18074.0,2022-09-01,27632.0,14,North,Broker,390500
203038,18075.0,2023-03-03,18223.0,14,North,Agent,415600
203043,18076.0,2021-03-24,22897.0,0,South,Broker,767600
203044,18077.0,2022-06-27,91842.0,3,North,Agent,563400
203053,18078.0,2018-10-30,10360.0,10,East,Broker,291300
203072,18079.0,2025-07-26,687690.0,6,West,Agent,764100
203095,18080.0,2023-01-29,43577.0,1,North,Direct,1030100
203130,18081.0,2022-10-14,132606.0,6,West,Direct,884400
203131,18082.0,2025-03-27,10626.0,12,North,Broker,480600
203161,18083.0,2019-08-09,108577.0,15,Central,Online,612200
203162,18084.0,2025-01-23,122044.0,11,North,Agent,1218700
203168,18085.0,2022-04-21,20039.0,0,East,Agent,469300
203177,18086.0,2019-01-13,15767.0,11,South,Agent,551400
203201,18087.0,2025-10-08,145209.0,9,North,Bancassurance,1307800
203203,18088.0,2022-05-05,151079.0,13,East,Online,1692000
203208,18089.0,2023-01-14,53947.0,4,North,Agent,956600
203225,18090.0,2021-10-17,55017.0,7,South,Direct,814000
203239,18091.0,2019-04-06,215129.0,9,North,Agent,1016600
203245,18092.0,2018-06-20,19065.0,13,North,Broker,436700
203266,18093.0,2024-04-11,5545.0,12,South,Broker,1235100
203274,18094.0,2025-06-27,112693.0,14,South,Online,1770600
203283,18095.0,2022-11-15,36991.0,15,East,Broker,576300
203289,18096.0,2020-01-19,62514.0,6,Central,Agent,858900
203297,18097.0,2020-07-29,31197.0,13,North,Broker,470500
203325,18098.0,2020-03-07,167559.0,10,North,Online,1123500
203326,18099.0,2023-04-19,86121.0,0,Central,Broker,1551200
203331,18100.0,2023-08-10,202854.0,9,North,Agent,823700
203346,18101.0,2019-06-23,8415.0,15,South,Direct,423900
203355,18102.0,2019-09-01,58834.0,7,Central,Online,981900
203366,18103.0,2021-03-29,164872.0,3,West,Direct,989500
203378,18104.0,2022-09-19,34114.0,11,West,Direct,1319100
203383,18105.0,2020-05-24,491993.0,8,East,Online,808400
203387,18106.0,2023-05-17,140386.0,0,North,Bancassurance,662300
203406,18107.0,2022-07-20,11780.0,9,West,Bancassurance,256000
203407,18108.0,2021-03-04,71530.0,2,North,Agent,605700
203416,18109.0,2020-04-06,60658.0,3,East,Broker,672200
203427,18110.0,2024-12-23,41937.0,14,South,Agent,938900
203463,18111.0,2023-07-02,15897.0,15,East,Online,468500
203465,18112.0,2021-10-06,175495.0,11,East,Bancassurance,588700
203466,18113.0,2019-05-07,239200.0,10,North,Direct,1044300
203478,18114.0,2023-09-24,68480.0,1,North,Agent,800900
203487,18115.0,2023-12-09,212996.0,12,South,Agent,622100
203498,18116.0,2020-10-27,50180.0,0,South,Agent,1289100
203522,18117.0,2021-03-06,127229.0,10,East,Agent,493900
203533,18118.0,2019-03-14,17002.0,7,South,Agent,627500
203534,18119.0,2020-01-21,100177.0,10,West,Broker,827300
203556,18120.0,2020-09-04,141379.0,12,South,Agent,442400
203578,18121.0,2024-09-01,134562.0,5,South,Agent,860500
203585,18122.0,2021-02-18,103012.0,11,North,Direct,1419700
203599,18123.0,2020-10-10,17699.0,15,East,Broker,721100
203604,18124.0,2018-09-13,57573.0,14,East,Bancassurance,777900
203617,18125.0,2024-05-08,51254.0,6,East,Broker,527000
203628,18126.0,2020-03-25,335334.0,10,East,Bancassurance,1641000
203629,18127.0,2019-09-09,23771.0,10,South,Broker,975600
203661,18128.0,2025-03-07,50772.0,13,West,Broker,1033300
203671,18129.0,2025-01-26,82968.0,7,East,Online,530000
203693,18130.0,2022-11-20,24355.0,9,South,Broker,301400
203694,18131.0,2025-01-14,102622.0,13,North,Direct,913700
203694,18132.0,2024-09-19,85631.0,13,North,Direct,913700
203698,18133.0,2022-05-26,59690.0,10,South,Agent,638900
203726,18134.0,2021-04-04,31745.0,4,South,Direct,705500
203727,18135.0,2018-03-23,95496.0,7,West,Agent,1307200
203732,18136.0,2022-01-26,15190.0,9,Central,Online,226300
203738,18137.0,2021-07-06,43514.0,15,South,Agent,1263600
203756,18138.0,2020-03-16,32609.0,5,West,Agent,683800
203758,18139.0,2021-03-05,231490.0,10,East,Bancassurance,1955800
203772,18140.0,2025-03-30,213388.0,4,West,Agent,355100
203779,18141.0,2018-09-10,67105.0,5,East,Agent,897100
203783,18142.0,2019-05-27,187566.0,0,East,Agent,432300
203793,18143.0,2024-04-09,40631.0,10,North,Online,629600
203814,18144.0,2021-04-12,13212.0,5,East,Agent,348500
203822,18145.0,2023-04-20,12398.0,8,North,Agent,761000
203901,18146.0,2023-06-23,29883.0,6,North,Online,416100
203930,18147.0,2023-07-19,76712.0,5,South,Broker,955200
203934,18148.0,2021-04-28,56620.0,6,North,Online,502000
203934,18149.0,2021-02-25,37123.0,6,North,Online,502000
203944,18150.0,2020-10-12,8776.0,4,West,Direct,310800
203947,18151.0,2018-08-15,570709.0,7,East,Broker,856700
203952,18152.0,2024-06-14,31816.0,8,East,Agent,643900
203958,18153.0,2024-05-20,190429.0,13,East,Bancassurance,1012200
203973,18154.0,2023-11-09,24702.0,4,Central,Online,208800
203978,18155.0,2022-05-31,60069.0,7,South,Agent,1109300
203981,18156.0,2019-04-24,15648.0,11,Central,Agent,285800
203987,18157.0,2020-02-10,94329.0,11,South,Agent,444000
204015,18158.0,2024-10-24,24738.0,8,Central,Online,559100
204050,18159.0,2025-05-15,174349.0,9,West,Online,1535300
204058,18160.0,2023-07-30,47923.0,8,West,Bancassurance,744900
204064,18161.0,2018-04-07,50399.0,11,South,Agent,562300
204072,18162.0,2020-11-26,75847.0,15,South,Broker,525600
204092,18163.0,2018-11-24,17522.0,2,South,Agent,240300
204108,18164.0,2025-01-25,29007.0,10,Central,Broker,264000
204108,18165.0,2024-11-12,12383.0,10,Central,Broker,264000
204124,18166.0,2020-02-27,85641.0,15,North,Agent,753600
204137,18167.0,2023-03-04,7619.0,13,East,Agent,270000
204139,18168.0,2023-09-26,83978.0,0,North,Agent,574200
204141,18169.0,2021-08-20,140546.0,4,East,Agent,931600
204154,18170.0,2018-09-02,143088.0,7,South,Agent,550600
204156,18171.0,2018-05-20,331530.0,1,West,Broker,1308900
204168,18172.0,2021-02-25,64267.0,13,West,Online,878200
204199,18173.0,2023-06-18,16161.0,2,South,Direct,320700
204226,18174.0,2024-09-24,360870.0,13,South,Bancassurance,1101200
204238,18175.0,2019-08-01,16859.0,4,Central,Agent,391200
204240,18176.0,2018-09-06,55834.0,14,North,Broker,644300
204244,18177.0,2018-10-27,14781.0,8,East,Agent,377500
204252,18178.0,2019-02-10,151569.0,3,South,Agent,610800
204254,18179.0,2020-04-23,50048.0,6,East,Online,405800
204261,18180.0,2024-09-15,104687.0,4,East,Direct,1343100
204299,18181.0,2020-04-17,78931.0,9,East,Agent,714400
204311,18182.0,2022-04-20,26971.0,8,West,Broker,503300
204312,18183.0,2020-12-06,34673.0,0,North,Agent,1231800
204327,18185.0,2022-05-29,285830.0,12,West,Online,2012000
204327,18184.0,2022-09-05,130180.0,12,West,Online,2012000
204346,18186.0,2020-01-20,43164.0,5,South,Direct,1143700
204356,18187.0,2018-07-13,21637.0,1,West,Agent,503800
204365,18188.0,2024-08-18,31990.0,15,East,Broker,885500
204372,18189.0,2019-09-03,142359.0,5,West,Agent,775300
204384,18190.0,2019-07-13,61263.0,11,South,Agent,561300
204400,18191.0,2020-04-10,144509.0,2,South,Agent,936000
204408,18192.0,2018-11-24,63154.0,2,South,Agent,1029100
204421,18193.0,2021-06-27,134200.0,12,South,Broker,700400
204437,18194.0,2019-09-03,108611.0,12,North,Bancassurance,1108000
204446,18195.0,2025-01-06,297079.0,14,South,Agent,1086100
204460,18196.0,2019-03-19,112198.0,3,North,Agent,1206100
204465,18197.0,2023-09-07,500935.0,2,West,Online,1818700
204481,18198.0,2019-06-11,17290.0,6,West,Agent,416200
204536,18199.0,2021-09-10,83632.0,14,West,Broker,448700
204541,18200.0,2022-01-04,60732.0,6,North,Direct,815100
204545,18201.0,2025-06-15,94682.0,7,West,Agent,554600
204549,18202.0,2022-05-26,255876.0,13,South,Online,995900
204561,18203.0,2023-05-04,37216.0,5,West,Broker,938300
204565,18204.0,2023-10-31,558101.0,5,Central,Agent,1072500
204576,18205.0,2019-10-19,15029.0,12,North,Agent,341000
204588,18206.0,2024-08-08,69447.0,1,Central,Agent,1244000
204642,18207.0,2021-07-24,87530.0,5,South,Online,867400
204655,18208.0,2020-06-30,107433.0,7,West,Online,681900
204691,18209.0,2021-03-17,29558.0,9,West,Direct,669000
204693,18210.0,2019-01-11,98440.0,11,North,Bancassurance,643200
204724,18211.0,2023-04-18,142688.0,2,South,Direct,1017700
204735,18212.0,2022-09-21,11585.0,15,Central,Direct,396100
204745,18213.0,2020-02-20,14584.0,0,West,Online,837700
204747,18214.0,2023-10-08,128076.0,8,West,Direct,211600
204761,18215.0,2019-05-19,28179.0,9,East,Agent,429400
204771,18216.0,2025-01-02,149674.0,3,West,Agent,639800
204810,18217.0,2023-03-14,41433.0,7,West,Broker,577700
204828,18218.0,2022-01-12,7128.0,1,North,Agent,651200
204870,18219.0,2022-02-14,50697.0,5,West,Agent,644400
204872,18220.0,2020-07-09,116378.0,8,Unknown,Broker,831200
204885,18221.0,2021-05-05,47661.0,4,East,Broker,860800
204893,18222.0,2023-09-17,87746.0,15,Central,Agent,1016700
204906,18223.0,2022-02-19,66633.0,11,Unknown,Online,633800
204919,18224.0,2024-12-27,170219.0,13,North,Bancassurance,508200
204923,18225.0,2023-11-18,36370.0,5,South,Online,594000
204953,18226.0,2023-07-12,47868.0,8,North,Direct,492700
204954,18227.0,2018-06-05,207272.0,4,West,Direct,766500
204959,18228.0,2019-09-07,53408.0,8,North,Online,456200
204979,18229.0,2019-02-22,26224.0,0,West,Agent,684900
204994,18230.0,2019-03-19,67895.0,12,Central,Agent,610700
204998,18231.0,2022-01-25,146940.0,4,West,Online,886700
205007,18232.0,2020-11-05,41895.0,11,South,Agent,789400
205012,18233.0,2025-07-09,64317.0,2,South,Agent,1065200
205014,18234.0,2024-10-11,135286.0,15,East,Direct,1023800
205023,18235.0,2023-09-26,88841.0,13,North,Agent,664100
205029,18236.0,2024-06-09,92744.0,10,North,Agent,320800
205030,18237.0,2022-05-02,9175.0,14,West,Online,479700
205058,18238.0,2020-08-13,180452.0,9,West,Online,756100
205061,18239.0,2019-07-04,19736.0,3,South,Agent,529200
205070,18240.0,2021-04-06,182960.0,5,South,Direct,503900
205073,18241.0,2018-06-29,15302.0,11,West,Direct,1173700
205079,18242.0,2020-03-19,419503.0,13,North,Agent,2183800
205080,18243.0,2020-03-03,14698.0,3,West,Broker,743700
205104,18244.0,2020-08-16,537992.0,13,East,Online,1199500
205105,18245.0,2025-09-11,27624.0,13,East,Agent,811500
205112,18246.0,2021-01-07,17283.0,13,East,Agent,435600
205172,18247.0,2021-09-06,62069.0,9,North,Agent,617500
205173,18248.0,2023-01-30,51501.0,15,South,Agent,1309100
205181,18249.0,2019-04-09,55615.0,8,West,Agent,561700
205203,18250.0,2021-05-31,54997.0,0,East,Agent,878400
205207,18251.0,2022-12-05,122789.0,14,South,Agent,920700
205217,18252.0,2024-05-15,26577.0,12,Central,Bancassurance,1245200
205220,18253.0,2022-05-26,77878.0,15,East,Agent,769500
205236,18254.0,2023-07-07,121235.0,13,South,Broker,1226100
205244,18255.0,2021-07-23,99511.0,10,Central,Online,585500
205250,18256.0,2022-06-05,38229.0,14,Central,Bancassurance,854700
205257,18258.0,2025-01-01,39987.0,7,North,Agent,339200
205257,18257.0,2024-10-11,44905.0,7,North,Agent,339200
205264,18259.0,2022-03-04,56102.0,12,South,Broker,375100
205265,18260.0,2023-04-27,16894.0,13,North,Broker,431000
205283,18261.0,2018-10-19,85122.0,15,East,Agent,1681200
205289,18262.0,2021-11-02,42883.0,2,South,Broker,451200
