policy_id,claim_id,accident_date,accident_year,development_year,claim_amount
287849.0,25645,2022-12-19,2022,3,150490.0
287849.0,25646,2022-05-19,2022,2,98491.0
287856.0,25647,2021-04-10,2021,1,90684.0
287865.0,25648,2022-12-29,2022,1,80533.0
287876.0,25649,2023-12-27,2023,0,46500.0
287890.0,25650,2021-05-18,2021,1,28113.0
287894.0,25651,2021-03-31,2021,3,31359.0
287903.0,25652,2022-08-31,2022,1,53103.0
287947.0,25653,2020-05-29,2020,1,70533.0
287950.0,25654,2021-12-05,2021,1,88727.0
287950.0,25655,2021-12-16,2021,1,30607.0
287955.0,25656,2024-04-25,2024,0,394142.0
287966.0,25657,2023-03-08,2023,0,155325.0
287976.0,25658,2019-03-16,2019,0,411005.0
287982.0,25659,2023-01-09,2023,2,177080.0
287994.0,25660,2019-10-10,2019,3,81812.0
287997.0,25661,2020-06-17,2020,0,116870.0
287999.0,25662,2023-06-18,2023,0,173504.0
288003.0,25663,2024-12-01,2024,1,43582.0
288013.0,25664,2023-09-09,2023,1,89795.0
288022.0,25665,2023-04-13,2023,1,44834.0
288024.0,25666,2024-02-12,2024,1,403878.0
288033.0,25667,2024-07-14,2024,1,55962.0
288039.0,25668,2022-07-16,2022,3,10879.0
288045.0,25669,2022-12-02,2022,1,22463.0
288061.0,25670,2023-05-29,2023,2,64780.0
288079.0,25671,2022-07-21,2022,2,54875.0
288095.0,25672,2022-08-24,2022,3,22393.0
288123.0,25673,2021-12-25,2021,2,32773.0
288153.0,25674,2022-03-24,2022,3,33816.0
288167.0,25675,2024-08-09,2024,0,59717.0
288171.0,25676,2024-05-07,2024,1,153005.0
288198.0,25677,2022-06-05,2022,0,9848.0
288205.0,25678,2024-12-12,2024,0,164690.0
288223.0,25679,2023-09-14,2023,1,41239.0
288236.0,25680,2024-12-14,2024,0,247135.0
288252.0,25681,2019-09-17,2019,1,16492.0
288257.0,25682,2022-11-11,2022,3,73628.0
288272.0,25683,2020-07-22,2020,1,6779.0
288296.0,25684,2018-09-29,2018,5,17198.0
288303.0,25685,2021-02-09,2021,3,196315.0
288304.0,25686,2020-10-07,2020,1,104307.0
288319.0,25687,2019-04-11,2019,4,16007.0
288324.0,25688,2021-11-01,2021,1,3630.0
288331.0,25689,2025-11-14,2025,0,77776.0
288339.0,25690,2024-04-14,2024,1,277246.0
288350.0,25691,2024-07-05,2024,0,37147.0
288372.0,25692,2018-08-03,2018,4,176574.0
288384.0,25693,2021-09-11,2021,4,31745.0
288395.0,25694,2019-02-15,2019,2,217023.0
288400.0,25695,2022-10-21,2022,2,135593.0
288402.0,25696,2019-03-21,2019,4,28273.0
288413.0,25697,2021-12-19,2021,0,18113.0
288416.0,25698,2024-02-06,2024,0,58437.0
288421.0,25699,2022-06-11,2022,0,114616.0
288423.0,25700,2020-09-28,2020,2,7420.0
288426.0,25701,2024-08-04,2024,0,47166.0
288435.0,25702,2022-04-03,2022,0,65772.0
288440.0,25703,2021-03-26,2021,3,112239.0
288444.0,25704,2018-12-16,2018,5,178729.0
288469.0,25705,2022-03-30,2022,3,80032.0
288489.0,25706,2021-01-31,2021,2,82017.0
288492.0,25707,2023-09-26,2023,2,84884.0
288493.0,25708,2020-03-21,2020,1,563179.0
288507.0,25710,2022-01-20,2022,1,109176.0
288507.0,25709,2021-12-28,2021,4,31547.0
288513.0,25711,2021-02-20,2021,1,46567.0
288520.0,25712,2023-04-11,2023,0,83007.0
288526.0,25713,2021-01-19,2021,3,320793.0
288547.0,25714,2024-09-27,2024,1,61980.0
288573.0,25715,2024-04-08,2024,0,95988.0
288576.0,25716,2024-10-18,2024,0,19542.0
288579.0,25717,2018-07-05,2018,0,16956.0
288595.0,25718,2019-11-06,2019,4,36159.0
288613.0,25719,2020-10-17,2020,2,24874.0
288615.0,25720,2020-05-03,2020,4,118856.0
288620.0,25721,2024-10-20,2024,1,64992.0
288629.0,25722,2023-12-23,2023,1,48097.0
288650.0,25723,2022-10-21,2022,0,69714.0
288665.0,25724,2019-04-12,2019,0,84630.0
288670.0,25725,2020-12-08,2020,1,106929.0
288675.0,25726,2020-05-16,2020,2,3470.0
288684.0,25727,2018-08-14,2018,0,70723.0
288696.0,25728,2020-05-23,2020,3,139111.0
288705.0,25729,2023-05-11,2023,2,139818.0
288726.0,25730,2024-05-03,2024,1,142222.0
288733.0,25731,2021-12-24,2021,4,51816.0
288737.0,25733,2025-04-28,2025,0,18632.0
288737.0,25732,2024-08-10,2024,1,70767.0
288797.0,25734,2021-07-10,2021,3,74231.0
288839.0,25735,2025-02-11,2025,0,16958.0
288850.0,25736,2024-05-26,2024,1,330809.0
288903.0,25737,2023-07-31,2023,2,18726.0
288936.0,25738,2021-02-23,2021,4,64830.0
288950.0,25739,2020-03-19,2020,0,147902.0
288959.0,25740,2024-03-26,2024,1,59436.0
288984.0,25741,2022-03-31,2022,0,87108.0
288987.0,25742,2020-02-28,2020,2,196202.0
289010.0,25743,2020-11-22,2020,1,37385.0
289014.0,25744,2018-07-03,2018,0,9611.0
289035.0,25745,2022-07-19,2022,3,37269.0
289037.0,25746,2023-10-05,2023,0,60990.0
289045.0,25747,2021-01-15,2021,1,30974.0
289056.0,25748,2023-03-05,2023,1,7929.0
289076.0,25749,2021-11-18,2021,3,282995.0
289078.0,25750,2021-12-31,2021,1,61391.0
289083.0,25751,2019-02-23,2019,0,62999.0
289087.0,25752,2018-09-07,2018,2,8868.0
289096.0,25753,2020-03-21,2020,3,93264.0
289160.0,25755,2020-12-29,2020,4,90396.0
289160.0,25754,2020-08-16,2020,5,150238.0
289206.0,25756,2019-05-27,2019,6,305934.0
289230.0,25757,2024-11-27,2024,0,85265.0
289233.0,25758,2019-06-01,2019,6,585321.0
289234.0,25759,2023-11-04,2023,0,136408.0
289246.0,25760,2024-07-08,2024,1,23442.0
289260.0,25761,2022-02-18,2022,2,41474.0
289269.0,25762,2024-08-21,2024,1,148340.0
289269.0,25763,2024-05-27,2024,0,238133.0
289274.0,25764,2019-10-23,2019,6,246600.0
289275.0,25765,2021-12-08,2021,4,43899.0
289306.0,25766,2019-10-24,2019,1,577199.0
289317.0,25767,2022-12-15,2022,0,164198.0
289321.0,25768,2024-07-21,2024,1,11476.0
289340.0,25769,2021-02-10,2021,2,108356.0
289359.0,25770,2018-04-08,2018,5,24863.0
289360.0,25771,2019-10-08,2019,5,124458.0
289367.0,25772,2021-05-17,2021,4,51054.0
289369.0,25773,2018-06-18,2018,4,52075.0
289383.0,25774,2021-09-22,2021,0,130316.0
289385.0,25775,2022-09-10,2022,3,540251.0
289390.0,25776,2023-02-17,2023,2,32368.0
289396.0,25777,2022-03-18,2022,2,113176.0
289403.0,25778,2021-12-16,2021,4,26803.0
289423.0,25779,2025-09-08,2025,0,502585.0
289441.0,25780,2019-03-20,2019,1,86498.0
289445.0,25781,2022-06-07,2022,1,51667.0
289471.0,25782,2024-03-25,2024,1,21897.0
289478.0,25783,2019-08-18,2019,0,919100.0
289482.0,25784,2023-03-20,2023,0,56460.0
289488.0,25786,2025-04-25,2025,0,114644.0
289488.0,25785,2024-11-30,2024,0,90823.0
289499.0,25787,2019-08-04,2019,1,94481.0
289538.0,25788,2018-11-01,2018,6,31001.0
289564.0,25789,2019-11-11,2019,0,12704.0
289576.0,25790,2022-03-28,2022,1,74082.0
289581.0,25791,2018-10-18,2018,1,38870.0
289587.0,25792,2025-02-13,2025,0,152676.0
289606.0,25793,2021-08-02,2021,2,6999.0
289609.0,25794,2021-10-13,2021,4,350765.0
289633.0,25795,2023-04-25,2023,1,130088.0
289641.0,25796,2023-02-13,2023,0,40076.0
289652.0,25797,2024-05-05,2024,0,37974.0
289656.0,25798,2023-11-19,2023,0,42061.0
289658.0,25799,2019-08-02,2019,4,231629.0
289659.0,25800,2018-03-21,2018,2,122040.0
289681.0,25801,2018-08-08,2018,3,298739.0
289688.0,25802,2022-03-13,2022,1,246651.0
289694.0,25803,2021-12-23,2021,1,152013.0
289729.0,25804,2020-02-19,2020,0,276267.0
289743.0,25805,2020-07-02,2020,5,20778.0
289746.0,25806,2020-08-05,2020,2,52798.0
289756.0,25807,2023-12-29,2023,0,8081.0
289759.0,25808,2020-07-28,2020,4,40010.0
289763.0,25809,2019-03-10,2019,5,105699.0
289779.0,25810,2024-01-21,2024,1,18010.0
289784.0,25811,2020-05-09,2020,2,62203.0
289799.0,25812,2024-06-29,2024,1,44860.0
289805.0,25813,2020-02-27,2020,5,77661.0
289839.0,25814,2023-02-05,2023,2,33721.0
289841.0,25815,2024-09-01,2024,1,6103.0
289897.0,25816,2023-04-06,2023,1,84087.0
289932.0,25817,2020-06-23,2020,2,72079.0
289951.0,25818,2020-07-10,2020,4,42644.0
289953.0,25819,2021-06-03,2021,0,30041.0
289953.0,25820,2020-11-20,2020,2,9122.0
289965.0,25821,2020-04-06,2020,5,93850.0
289971.0,25822,2023-03-22,2023,2,69187.0
289971.0,25823,2022-11-21,2022,3,62795.0
289974.0,25824,2020-05-25,2020,1,189556.0
289991.0,25825,2025-08-17,2025,0,69849.0
290000.0,25826,2019-05-13,2019,0,134909.0
290004.0,25827,2024-02-23,2024,1,82175.0
290004.0,25828,2023-09-01,2023,1,81204.0
290016.0,25829,2023-05-20,2023,2,139573.0
290044.0,25830,2024-10-17,2024,1,205799.0
290054.0,25831,2024-12-04,2024,1,115138.0
290077.0,25832,2023-05-22,2023,0,208883.0
290130.0,25833,2024-03-23,2024,0,129998.0
290137.0,25834,2025-01-09,2025,0,37151.0
290142.0,25835,2019-05-30,2019,2,21686.0
290143.0,25836,2020-03-30,2020,0,134344.0
290162.0,25837,2020-05-02,2020,4,59672.0
290164.0,25838,2019-05-03,2019,6,462164.0
290175.0,25839,2022-11-08,2022,0,172005.0
290179.0,25840,2024-09-08,2024,1,54098.0
290180.0,25841,2025-01-18,2025,0,44773.0
290203.0,25842,2023-05-23,2023,0,51639.0
290211.0,25843,2020-12-19,2020,3,31619.0
290212.0,25844,2024-04-05,2024,1,129616.0
290216.0,25845,2024-04-05,2024,0,132170.0
290226.0,25846,2018-08-14,2018,4,153643.0
290235.0,25847,2023-08-17,2023,0,54923.0
290257.0,25848,2019-07-20,2019,4,31490.0
290267.0,25849,2022-01-12,2022,1,84362.0
290268.0,25850,2023-04-07,2023,1,16773.0
290268.0,25851,2022-08-21,2022,2,325061.0
290276.0,25852,2019-06-17,2019,3,74627.0
290284.0,25853,2020-08-15,2020,2,118000.0
290290.0,25854,2019-11-17,2019,6,149282.0
290293.0,25855,2025-05-03,2025,0,34915.0
290300.0,25856,2020-09-04,2020,0,254566.0
290310.0,25857,2021-07-15,2021,0,275739.0
290323.0,25858,2019-03-20,2019,0,58132.0
290325.0,25859,2020-08-25,2020,2,9477.0
290337.0,25860,2025-07-06,2025,0,361458.0
290340.0,25861,2021-01-22,2021,2,60044.0
290359.0,25862,2018-05-12,2018,1,21244.0
290363.0,25863,2022-01-17,2022,2,16777.0
290368.0,25864,2020-08-25,2020,0,5739.0
290372.0,25865,2022-10-13,2022,3,62356.0
290395.0,25866,2021-10-04,2021,4,38677.0
290408.0,25867,2022-11-18,2022,0,143200.0
290415.0,25868,2025-03-19,2025,0,7348.0
290429.0,25869,2018-07-04,2018,1,5235.0
290440.0,25870,2019-07-01,2019,4,18779.0
290448.0,25871,2018-11-10,2018,2,29780.0
290450.0,25872,2024-07-20,2024,1,19122.0
290450.0,25873,2023-09-06,2023,1,35871.0
290461.0,25874,2025-10-25,2025,0,396746.0
290461.0,25875,2025-09-09,2025,0,8634.0
290465.0,25876,2022-12-23,2022,0,74473.0
290495.0,25877,2023-03-12,2023,1,3453.0
290496.0,25878,2021-07-03,2021,4,19173.0
290508.0,25879,2023-05-06,2023,1,208865.0
290517.0,25880,2020-03-18,2020,0,401878.0
290520.0,25881,2022-08-03,2022,1,51399.0
290543.0,25882,2020-07-26,2020,5,144109.0
290570.0,25883,2020-06-27,2020,3,19623.0
290579.0,25884,2021-09-10,2021,3,31457.0
290580.0,25885,2020-04-19,2020,0,100493.0
290582.0,25886,2021-09-28,2021,1,122026.0
290591.0,25887,2022-08-29,2022,0,54504.0
290593.0,25888,2019-03-05,2019,6,86196.0
290623.0,25889,2022-10-10,2022,2,257503.0
290623.0,25890,2022-03-12,2022,0,123543.0
290635.0,25891,2025-01-15,2025,0,13173.0
290647.0,25892,2024-10-12,2024,0,40731.0
290671.0,25893,2024-02-21,2024,1,39300.0
290696.0,25894,2023-06-21,2023,0,81634.0
290702.0,25895,2025-08-08,2025,0,41299.0
290719.0,25896,2021-07-23,2021,3,12795.0
290731.0,25897,2022-06-27,2022,0,38999.0
290734.0,25898,2020-02-14,2020,2,74563.0
290748.0,25899,2022-09-04,2022,0,48522.0
290757.0,25900,2025-07-04,2025,0,353237.0
290758.0,25901,2023-03-17,2023,2,292852.0
290775.0,25902,2020-07-30,2020,0,37021.0
290784.0,25903,2020-03-17,2020,1,22126.0
290790.0,25904,2024-09-02,2024,0,111039.0
290795.0,25905,2019-08-09,2019,0,72689.0
290796.0,25906,2023-05-24,2023,1,53314.0
290798.0,25907,2023-11-13,2023,1,568363.0
290809.0,25908,2019-02-03,2019,4,151936.0
290814.0,25909,2020-09-10,2020,2,12282.0
290826.0,25910,2023-10-09,2023,2,57663.0
290826.0,25911,2023-09-20,2023,1,74759.0
290849.0,25912,2023-11-18,2023,2,36979.0
290859.0,25913,2024-11-21,2024,1,63975.0
290866.0,25914,2018-05-17,2018,4,40844.0
290872.0,25915,2019-12-30,2019,6,11338.0
290879.0,25916,2023-05-06,2023,0,337228.0
290887.0,25917,2024-07-13,2024,1,330812.0
290900.0,25918,2020-01-03,2020,2,57591.0
290923.0,25919,2021-12-20,2021,4,144022.0
290924.0,25920,2023-08-22,2023,2,26612.0
290930.0,25921,2022-03-20,2022,2,142061.0
290940.0,25922,2020-10-25,2020,5,23542.0
290941.0,25923,2018-08-25,2018,7,131083.0
290957.0,25924,2025-04-14,2025,0,59042.0
290985.0,25925,2021-02-28,2021,2,65043.0
290990.0,25926,2019-11-18,2019,3,48881.0
291007.0,25927,2024-09-02,2024,0,49621.0
291008.0,25928,2021-07-05,2021,1,48448.0
291019.0,25929,2020-09-21,2020,0,81871.0
291041.0,25930,2022-05-15,2022,1,65478.0
291043.0,25931,2019-08-08,2019,6,106490.0
291045.0,25932,2018-04-28,2018,2,47593.0
291083.0,25933,2024-03-20,2024,1,112809.0
291094.0,25934,2019-08-14,2019,3,91976.0
291094.0,25935,2019-10-31,2019,6,96362.0
291112.0,25936,2024-07-10,2024,0,30087.0
291128.0,25937,2022-05-24,2022,0,66839.0
291144.0,25938,2024-07-03,2024,0,287267.0
291178.0,25939,2019-08-10,2019,0,153980.0
291180.0,25940,2020-05-08,2020,2,145332.0
291204.0,25941,2019-01-15,2019,1,84882.0
291218.0,25942,2020-02-24,2020,4,115965.0
291227.0,25943,2025-09-23,2025,0,157746.0
291274.0,25944,2020-06-22,2020,3,23741.0
291278.0,25945,2022-05-03,2022,0,41120.0
291283.0,25946,2025-10-03,2025,0,42406.0
291289.0,25947,2020-02-29,2020,3,212642.0
291307.0,25948,2020-10-01,2020,5,39945.0
291327.0,25949,2024-02-18,2024,0,160838.0
291327.0,25950,2024-04-05,2024,1,16000.0
291334.0,25951,2023-03-25,2023,2,133347.0
291362.0,25952,2022-12-23,2022,0,213586.0
291412.0,25953,2021-08-11,2021,4,134474.0
291412.0,25954,2020-11-28,2020,5,287945.0
291418.0,25955,2022-07-13,2022,1,16057.0
291426.0,25956,2019-08-25,2019,2,77581.0
291435.0,25957,2024-10-04,2024,1,28659.0
291439.0,25958,2021-05-07,2021,4,374877.0
291461.0,25959,2022-08-06,2022,0,30148.0
291465.0,25960,2019-01-05,2019,5,11117.0
291488.0,25961,2020-01-21,2020,1,988470.0
291489.0,25962,2018-04-26,2018,0,70924.0
291493.0,25963,2018-09-06,2018,7,59046.0
291502.0,25964,2023-02-02,2023,1,64597.0
291510.0,25965,2019-12-20,2019,5,161403.0
291516.0,25966,2025-04-02,2025,0,20762.0
291517.0,25967,2020-07-23,2020,1,170625.0
291537.0,25968,2023-07-24,2023,1,30850.0
291540.0,25969,2020-08-14,2020,2,132548.0
291562.0,25970,2021-10-23,2021,2,23252.0
291564.0,25971,2024-07-05,2024,1,339996.0
291571.0,25972,2022-01-26,2022,2,121060.0
291618.0,25973,2019-12-15,2019,1,60380.0
291619.0,25974,2022-02-06,2022,2,8799.0
291627.0,25975,2022-09-30,2022,3,22307.0
291629.0,25976,2020-08-22,2020,5,357401.0
291639.0,25977,2024-02-21,2024,1,58723.0
291639.0,25978,2023-10-07,2023,1,61083.0
291644.0,25979,2023-07-05,2023,0,60482.0
291657.0,25980,2022-02-26,2022,2,481082.0
291660.0,25981,2025-04-13,2025,0,231250.0
291676.0,25982,2019-02-17,2019,5,498219.0
291698.0,25983,2025-07-07,2025,0,188399.0
291712.0,25984,2022-09-07,2022,3,189154.0
291714.0,25985,2020-07-24,2020,0,75104.0
291719.0,25986,2019-06-16,2019,4,133536.0
291720.0,25987,2024-05-21,2024,1,38980.0
291737.0,25988,2019-02-27,2019,3,117938.0
291746.0,25989,2024-05-12,2024,1,57978.0
291746.0,25990,2023-11-08,2023,1,85848.0
291757.0,25991,2024-06-03,2024,1,243851.0
291763.0,25992,2024-12-10,2024,1,83003.0
291765.0,25993,2020-12-01,2020,3,86627.0
291774.0,25994,2022-12-30,2022,2,55844.0
291777.0,25995,2022-07-29,2022,1,35486.0
291779.0,25996,2023-09-18,2023,1,33684.0
291787.0,25997,2019-11-07,2019,3,26911.0
291787.0,25998,2019-06-22,2019,3,17903.0
291807.0,25999,2018-04-04,2018,2,38746.0
291818.0,26000,2018-06-12,2018,7,7856.0
291838.0,26001,2023-05-17,2023,0,112386.0
291838.0,26002,2023-07-19,2023,2,29870.0
291848.0,26003,2024-02-19,2024,0,9085.0
291853.0,26004,2021-04-29,2021,3,139157.0
291864.0,26005,2020-03-27,2020,2,165918.0
291896.0,26006,2019-05-05,2019,1,21426.0
291896.0,26007,2019-05-29,2019,4,15156.0
291911.0,26008,2024-10-28,2024,1,56835.0
291940.0,26009,2025-04-12,2025,0,84211.0
291946.0,26010,2018-12-08,2018,3,126986.0
291971.0,26011,2022-11-12,2022,0,67653.0
291971.0,26012,2022-11-06,2022,3,229636.0
291972.0,26013,2022-07-23,2022,1,8410.0
291999.0,26014,2023-07-02,2023,0,229201.0
292000.0,26015,2018-09-06,2018,2,73313.0
292001.0,26016,2018-11-14,2018,1,130202.0
292016.0,26017,2024-11-26,2024,1,66238.0
292028.0,26018,2023-08-21,2023,2,76889.0
292031.0,26019,2025-01-31,2025,0,48332.0
292045.0,26020,2018-09-21,2018,6,202480.0
292070.0,26021,2023-06-05,2023,1,44964.0
292076.0,26022,2020-11-15,2020,1,85346.0
292092.0,26023,2022-07-19,2022,1,1145854.0
292109.0,26024,2023-03-16,2023,1,25373.0
292111.0,26025,2024-09-13,2024,1,78887.0
292117.0,26026,2024-02-17,2024,0,30584.0
292134.0,26027,2022-11-08,2022,2,72502.0
292138.0,26028,2024-01-02,2024,0,16781.0
292144.0,26029,2025-01-19,2025,0,43629.0
292147.0,26030,2022-10-29,2022,0,316878.0
292154.0,26031,2019-10-26,2019,4,134929.0
292163.0,26032,2019-09-23,2019,0,570481.0
292169.0,26033,2019-06-27,2019,5,174952.0
292181.0,26034,2022-09-16,2022,3,74886.0
292209.0,26035,2021-01-11,2021,4,13648.0
292222.0,26036,2021-04-01,2021,3,226156.0
292225.0,26037,2023-01-17,2023,1,29292.0
292225.0,26038,2023-08-09,2023,2,43636.0
292228.0,26039,2019-06-08,2019,1,112160.0
292241.0,26040,2020-04-09,2020,1,93620.0
292247.0,26041,2019-05-24,2019,3,16712.0
292260.0,26042,2018-08-27,2018,4,17548.0
292266.0,26043,2019-04-16,2019,4,310116.0
292310.0,26044,2019-12-12,2019,4,180908.0
292318.0,26045,2020-08-28,2020,4,23413.0
292331.0,26046,2020-10-15,2020,3,304232.0
292333.0,26047,2023-07-27,2023,0,19419.0
292342.0,26048,2019-03-31,2019,4,39786.0
292358.0,26049,2020-07-17,2020,1,50544.0
292370.0,26050,2019-07-04,2019,3,46956.0
292386.0,26051,2023-01-23,2023,1,33037.0
292394.0,26052,2020-03-21,2020,2,141026.0
292399.0,26053,2021-07-03,2021,3,129725.0
292414.0,26054,2020-02-02,2020,3,39294.0
292428.0,26055,2020-07-20,2020,3,31705.0
292460.0,26056,2019-12-09,2019,2,91158.0
292467.0,26057,2023-03-05,2023,2,16433.0
292476.0,26058,2020-05-11,2020,4,9093.0
292501.0,26059,2019-02-13,2019,2,31819.0
292501.0,26060,2019-01-15,2019,5,215510.0
292529.0,26061,2024-08-16,2024,0,5273.0
292551.0,26062,2020-12-01,2020,1,122149.0
292570.0,26063,2024-05-26,2024,0,295676.0
292603.0,26064,2019-12-14,2019,2,53381.0
292605.0,26065,2022-06-19,2022,3,69202.0
292622.0,26066,2020-09-15,2020,1,420327.0
292625.0,26067,2019-10-26,2019,6,199961.0
292641.0,26068,2019-11-19,2019,4,12804.0
292658.0,26069,2025-01-19,2025,0,65501.0
292664.0,26070,2018-04-23,2018,0,15651.0
292678.0,26071,2024-03-06,2024,0,74728.0
292683.0,26072,2021-07-09,2021,4,185196.0
292694.0,26073,2021-09-24,2021,0,86822.0
292698.0,26074,2024-07-01,2024,1,31301.0
292704.0,26075,2023-02-19,2023,2,17829.0
292720.0,26076,2019-08-24,2019,0,2567921.0
292731.0,26077,2022-05-06,2022,1,34779.0
292738.0,26078,2022-11-23,2022,1,164484.0
292743.0,26079,2021-02-13,2021,1,135527.0
292750.0,26080,2019-06-10,2019,3,32211.0
292753.0,26081,2021-10-14,2021,3,79743.0
292757.0,26083,2020-01-23,2020,0,203742.0
292757.0,26082,2020-08-16,2020,3,86763.0
292771.0,26084,2020-10-04,2020,0,19606.0
292777.0,26085,2024-11-03,2024,0,93954.0
292781.0,26086,2019-03-15,2019,3,33513.0
292800.0,26087,2022-06-01,2022,3,88582.0
292855.0,26088,2019-11-12,2019,1,33909.0
292890.0,26089,2021-12-13,2021,4,4640.0
292901.0,26090,2020-10-20,2020,5,64415.0
292909.0,26091,2021-03-22,2021,0,25092.0
292911.0,26092,2025-03-14,2025,0,120186.0
292923.0,26093,2019-06-30,2019,4,29716.0
292931.0,26094,2020-01-01,2020,3,14996.0
292947.0,26095,2024-09-30,2024,1,22050.0
292983.0,26096,2021-08-03,2021,4,46985.0
292989.0,26097,2021-01-18,2021,4,49708.0
293003.0,26098,2020-09-24,2020,1,22796.0
293037.0,26099,2019-11-11,2019,4,39586.0
293053.0,26100,2020-12-29,2020,2,122748.0
293061.0,26101,2025-06-10,2025,0,63991.0
293073.0,26102,2024-08-08,2024,0,18509.0
293111.0,26103,2020-01-18,2020,1,74192.0
293113.0,26104,2025-07-14,2025,0,120566.0
293119.0,26105,2023-09-02,2023,0,665094.0
293127.0,26106,2020-04-22,2020,3,35940.0
293175.0,26107,2021-12-21,2021,4,33715.0
293178.0,26108,2024-03-06,2024,1,77974.0
293183.0,26109,2019-10-29,2019,1,74494.0
293204.0,26110,2024-01-30,2024,1,146218.0
293206.0,26111,2024-06-14,2024,0,309758.0
293216.0,26112,2019-02-08,2019,2,54169.0
293220.0,26113,2023-11-05,2023,0,104560.0
293234.0,26114,2020-11-08,2020,2,57965.0
293250.0,26116,2021-04-24,2021,1,696960.0
293250.0,26115,2020-10-21,2020,2,39613.0
293253.0,26117,2024-07-06,2024,0,31118.0
293253.0,26118,2023-11-08,2023,2,228743.0
293257.0,26119,2020-09-24,2020,5,105659.0
293258.0,26120,2019-05-23,2019,0,113885.0
293268.0,26121,2024-07-18,2024,0,73922.0
293270.0,26122,2020-07-26,2020,4,89145.0
293281.0,26123,2020-05-08,2020,0,14671.0
293295.0,26124,2019-09-08,2019,1,78262.0
293339.0,26125,2020-06-26,2020,0,77625.0
293380.0,26126,2022-01-14,2022,0,61284.0
293382.0,26127,2019-04-03,2019,3,543016.0
293385.0,26128,2023-12-03,2023,2,49109.0
293411.0,26129,2025-02-06,2025,0,37614.0
293419.0,26130,2018-05-26,2018,4,131927.0
293422.0,26131,2022-01-28,2022,2,209941.0
293424.0,26132,2024-11-08,2024,1,138139.0
293431.0,26133,2024-01-23,2024,1,28420.0
293444.0,26134,2019-04-27,2019,2,34116.0
293476.0,26135,2023-01-18,2023,1,36261.0
293488.0,26136,2020-01-30,2020,3,90926.0
293504.0,26137,2018-10-05,2018,2,51014.0
293505.0,26138,2019-03-26,2019,4,252982.0
293506.0,26139,2020-07-09,2020,2,35611.0
293512.0,26140,2022-06-03,2022,0,465062.0
293529.0,26141,2022-01-03,2022,1,18987.0
293530.0,26142,2019-09-02,2019,4,52501.0
293579.0,26143,2024-05-15,2024,0,56177.0
293589.0,26144,2020-10-24,2020,2,164610.0
293593.0,26145,2021-06-16,2021,1,92296.0
293600.0,26146,2018-08-25,2018,5,32367.0
293601.0,26147,2018-08-14,2018,4,87152.0
293622.0,26148,2023-01-01,2023,2,19651.0
293638.0,26149,2024-05-16,2024,0,38265.0
293639.0,26150,2019-03-19,2019,5,158029.0
293639.0,26151,2018-10-10,2018,5,303523.0
293642.0,26152,2024-11-30,2024,1,82152.0
293650.0,26153,2023-04-29,2023,2,85247.0
293662.0,26154,2022-11-14,2022,2,206465.0
293663.0,26155,2023-02-20,2023,0,65519.0
293666.0,26156,2023-04-24,2023,1,84163.0
293689.0,26157,2025-02-27,2025,0,186848.0
293698.0,26158,2019-10-24,2019,4,94093.0
293755.0,26160,2019-01-02,2019,1,105436.0
293755.0,26159,2018-08-11,2018,2,53450.0
293763.0,26161,2019-07-26,2019,1,119363.0
293770.0,26162,2024-12-11,2024,0,92712.0
293780.0,26163,2019-12-04,2019,4,322938.0
293821.0,26164,2023-01-09,2023,0,56947.0
293879.0,26165,2019-03-26,2019,4,338761.0
293882.0,26166,2025-02-15,2025,0,65414.0
293882.0,26167,2024-07-31,2024,0,114216.0
293906.0,26168,2021-09-29,2021,2,110036.0
293924.0,26169,2024-06-13,2024,1,61040.0
293941.0,26170,2019-04-17,2019,6,134384.0
293957.0,26171,2020-08-05,2020,0,15919.0
293988.0,26172,2024-02-28,2024,1,19130.0
294009.0,26173,2025-06-09,2025,0,20979.0
294012.0,26174,2021-11-22,2021,4,52387.0
294045.0,26175,2021-05-14,2021,1,270488.0
294049.0,26176,2022-09-25,2022,3,40394.0
