policy_id,claim_id,accident_date,claim_amount,vehicle_age,region,channel,sum_insured,predicted_severity
280876,24977.0,2023-03-03,105548.0,6,South,Direct,659700,92362.52622490474
280889,24978.0,2023-08-28,34573.0,3,Central,Broker,1150900,149023.6223216995
280896,24979.0,2019-02-13,66898.0,0,East,Agent,451300,71989.80168943122
280899,24980.0,2021-11-22,116866.0,2,South,Agent,969000,126202.74837993494
280937,24981.0,2021-12-01,17810.0,7,West,Agent,569500,80858.28469836786
280946,24982.0,2024-01-06,159789.0,10,North,Broker,861500,109792.95608021655
280964,24983.0,2018-03-28,27914.0,1,North,Broker,237900,56120.255299674085
280970,24984.0,2018-09-03,257573.0,13,South,Agent,1667100,267463.831934468
280990,24985.0,2022-12-12,112618.0,7,South,Online,286800,59467.78783456651
280991,24986.0,2023-09-05,359602.0,4,East,Agent,1319000,183455.5495090961
280992,24987.0,2021-12-12,11819.0,2,South,Broker,864900,109387.42203223202
280996,24988.0,2019-04-17,46381.0,0,South,Bancassurance,1336200,182945.2106164716
281017,24989.0,2023-08-13,16234.0,3,North,Broker,375300,65063.209546698665
281018,24990.0,2020-05-31,108768.0,9,North,Agent,1338300,189410.68831372497
281038,24991.0,2020-11-04,37897.0,3,West,Agent,1053500,136414.46692702745
281055,24992.0,2019-12-31,80086.0,3,East,Agent,866300,112585.79786553487
281065,24993.0,2023-01-01,68185.0,10,North,Online,898300,115997.283175984
281068,24994.0,2023-04-24,161723.0,6,North,Agent,2012300,392182.7779264445
281074,24995.0,2021-01-20,513478.0,6,North,Direct,977100,131250.80480401084
281075,24996.0,2021-03-17,35841.0,1,West,Agent,944600,121338.73325106034
281086,24997.0,2024-01-25,241034.0,1,North,Agent,919200,120695.85506362215
281096,24998.0,2018-11-24,143587.0,0,West,Online,495200,73587.95271854498
281098,24999.0,2020-07-23,97148.0,1,East,Broker,433700,68488.61935478284
281133,25001.0,2024-06-11,77753.0,7,South,Direct,465600,74895.84973214834
281165,25002.0,2023-09-26,72583.0,4,South,Bancassurance,656900,87835.30711584433
281167,25003.0,2020-06-17,161550.0,1,South,Online,424700,69088.648579737
281183,25004.0,2022-11-29,373164.0,4,North,Online,1013100,131446.26706543769
281189,25005.0,2020-01-10,26586.0,6,North,Direct,220000,57987.04599205767
281214,25006.0,2023-08-14,35692.0,14,West,Broker,1375500,186852.20836296724
281220,25007.0,2025-07-18,54568.0,10,South,Broker,1270700,169218.26597827394
281231,25008.0,2023-08-31,44497.0,2,West,Agent,239700,56702.815230695516
281233,25009.0,2020-09-22,122698.0,2,West,Online,520500,75595.05797904688
281245,25010.0,2020-02-09,63248.0,14,West,Agent,569000,80704.88099597736
281270,25011.0,2019-02-23,83676.0,5,South,Agent,634800,87945.2387713633
281291,25012.0,2024-11-03,117385.0,11,North,Agent,707700,95883.01568504155
281298,25013.0,2021-08-25,56217.0,7,West,Online,445400,69643.47183769032
281327,25014.0,2019-11-26,105621.0,15,West,Broker,580700,79245.93260988958
281330,25015.0,2019-07-31,100588.0,7,East,Online,1195600,158038.06994536336
281333,25016.0,2020-05-27,131479.0,10,North,Bancassurance,1287700,174834.0200472085
281334,25017.0,2024-08-21,97554.0,6,East,Online,552700,78992.94008358823
281338,25018.0,2021-10-25,37871.0,1,North,Broker,2414500,587566.3921088567
281353,25019.0,2021-04-16,666360.0,10,West,Direct,740400,99369.64326885078
281357,25020.0,2023-04-02,135203.0,15,Central,Agent,1067500,140114.59779279708
281363,25021.0,2024-10-11,91143.0,9,North,Agent,1054800,139495.00452044778
281366,25022.0,2020-08-29,169236.0,12,East,Agent,958300,124118.05241436658
281371,25023.0,2023-09-13,235247.0,9,South,Agent,1018100,132888.14910847376
281380,25024.0,2024-07-14,131386.0,3,West,Agent,885300,113774.06072081627
281380,25025.0,2024-10-11,62560.0,3,West,Agent,885300,113774.06072081627
281384,25026.0,2021-01-20,60841.0,13,North,Bancassurance,340300,62867.88637128283
281390,25027.0,2020-10-08,31181.0,11,South,Agent,817400,106972.2543608995
281391,25028.0,2024-03-04,71872.0,1,North,Broker,928800,118268.70423288133
281407,25029.0,2023-06-10,58223.0,6,South,Agent,368400,65962.1923435883
281408,25030.0,2024-01-09,186216.0,13,West,Online,697400,91297.63189337427
281416,25031.0,2018-10-29,131542.0,9,East,Online,403100,67179.05305760694
281435,25032.0,2021-01-26,159604.0,10,East,Agent,446400,71471.2552751496
281443,25033.0,2021-12-14,46862.0,3,West,Agent,1532900,228824.97658278325
281486,25034.0,2024-07-22,50600.0,14,North,Online,628900,86670.5895696427
281490,25035.0,2019-06-16,64030.0,7,West,Bancassurance,454700,69654.10669945406
281517,25036.0,2019-10-01,51508.0,5,West,Direct,574200,83137.21586894857
281536,25037.0,2022-05-20,101945.0,10,West,Online,636800,85568.88612346353
281546,25038.0,2022-06-16,15238.0,10,West,Bancassurance,1001400,125566.24978255575
281557,25039.0,2024-09-07,44886.0,3,North,Agent,415500,70063.83110812212
281560,25040.0,2024-05-27,35297.0,13,South,Broker,1503700,217458.3719698546
281563,25041.0,2021-01-16,87878.0,13,South,Agent,1084300,142616.4609291895
281566,25042.0,2022-05-10,82687.0,4,North,Broker,391600,66204.75545581704
281568,25043.0,2022-08-14,70841.0,13,South,Online,1596200,243977.65065747095
281593,25044.0,2022-05-04,57244.0,11,West,Agent,673800,90419.32928902311
281594,25045.0,2019-04-28,183243.0,8,West,Agent,1064100,137849.68305970068
281615,25046.0,2023-08-21,28622.0,2,North,Broker,328700,61884.721862043036
281623,25047.0,2020-03-14,56169.0,12,North,Bancassurance,708300,93530.88758687192
281643,25048.0,2018-07-23,42138.0,15,West,Agent,367800,64943.35907344915
281657,25049.0,2019-05-23,286481.0,15,North,Agent,415800,69923.36152183055
281667,25050.0,2024-10-13,106634.0,12,East,Online,1065200,137162.5622625028
281670,25051.0,2020-05-27,63072.0,1,West,Broker,737200,94078.95383198556
281696,25052.0,2020-06-27,932760.0,6,North,Agent,1036400,136832.60743866322
281698,25053.0,2025-06-02,22103.0,2,West,Online,508800,74646.74557955905
281701,25054.0,2019-06-02,47612.0,8,South,Online,434700,69743.25151311338
281723,25056.0,2022-09-21,16485.0,15,East,Broker,275300,57572.1685436541
281736,25057.0,2021-12-23,57308.0,10,Central,Agent,340900,64036.29304882347
281738,25058.0,2021-12-26,81490.0,8,Central,Agent,637100,88184.41169052021
281745,25059.0,2022-05-03,161500.0,13,East,Agent,332400,63162.43784055347
281752,25060.0,2023-02-11,41225.0,14,North,Direct,663800,93458.1830874478
281758,25061.0,2019-12-29,362143.0,10,East,Agent,438700,70879.9253643641
281773,25062.0,2020-04-16,4816.0,11,East,Bancassurance,685900,90217.62816902563
281774,25063.0,2021-11-03,77706.0,8,West,Online,628700,84857.25461869402
281784,25064.0,2021-02-17,30025.0,8,North,Bancassurance,593900,82734.2853004942
281805,25065.0,2025-06-10,24953.0,3,South,Agent,697000,94086.52899260465
281827,25066.0,2019-02-27,67062.0,1,West,Broker,1098100,138869.6451601822
281830,25067.0,2020-01-10,144592.0,6,South,Agent,631300,87596.73394509971
281835,25068.0,2021-06-13,255718.0,3,Central,Agent,1355800,191686.09627431416
281842,25069.0,2022-05-18,47885.0,4,East,Online,241000,56454.27712595816
281845,25070.0,2020-12-28,171740.0,14,North,Agent,632500,88358.94622602787
281864,25071.0,2025-10-05,45669.0,4,East,Broker,573900,79627.29586724573
281878,25072.0,2025-03-17,45595.0,1,South,Broker,796900,101668.74886482615
281915,25073.0,2022-02-19,15352.0,13,North,Broker,725800,94783.66689492637
281925,25074.0,2022-04-18,26959.0,8,West,Broker,701000,90352.2605826971
281926,25075.0,2021-12-02,138208.0,14,South,Direct,1354500,195163.56331238622
281934,25076.0,2023-04-15,28021.0,15,East,Broker,742000,95258.65962376725
281935,25077.0,2022-10-04,126327.0,14,West,Broker,576500,78902.9500625915
281978,25078.0,2022-06-08,45018.0,11,North,Online,964000,124494.44232675196
281988,25079.0,2024-06-10,72613.0,10,East,Broker,986300,124108.98416604089
282006,25080.0,2020-01-03,121457.0,9,South,Broker,322400,60836.722674373945
282017,25081.0,2019-01-11,53619.0,14,West,Direct,787700,104491.44735914256
282028,25082.0,2023-02-18,85096.0,8,North,Direct,1367800,199991.7908118823
282029,25083.0,2022-03-20,71693.0,7,East,Online,382200,65706.60054429251
282032,25084.0,2023-09-18,9916.0,13,North,Broker,191900,53278.531604179865
282052,25085.0,2023-12-29,242766.0,1,East,Agent,875000,113691.7767188512
282070,25086.0,2023-11-20,24143.0,14,North,Agent,571400,82721.720329343
282079,25087.0,2024-04-25,695050.0,3,South,Agent,1737000,288976.88721389725
282084,25088.0,2020-09-03,177561.0,10,North,Broker,888300,113014.1292853295
282089,25089.0,2024-03-28,6222.0,0,North,Broker,188000,53188.92890498278
282091,25090.0,2021-06-01,53328.0,1,West,Agent,749400,98294.74531403583
282095,25091.0,2020-05-25,35225.0,1,North,Agent,589700,84584.59956206773
282102,25092.0,2018-08-31,65516.0,3,West,Broker,339400,61223.46361496339
282118,25093.0,2018-09-27,7778.0,14,West,Broker,290600,57959.254852627426
282139,25094.0,2020-12-07,22187.0,15,South,Online,562500,79946.19886164555
282154,25095.0,2021-05-15,64990.0,11,South,Direct,932400,123839.47526402814
282157,25096.0,2024-11-09,370320.0,2,West,Bancassurance,635600,84749.42294504333
282162,25097.0,2023-11-08,67806.0,11,South,Broker,1257800,166846.86744476756
282165,25098.0,2020-10-02,144778.0,14,South,Online,707500,93503.52929095247
282165,25099.0,2020-09-23,88586.0,14,South,Online,707500,93503.52929095247
282166,25100.0,2025-03-28,69545.0,13,Central,Online,1157200,152052.27862342555
282180,25101.0,2021-12-09,12512.0,1,West,Agent,696200,92811.37531747232
282186,25102.0,2023-04-22,71777.0,3,North,Online,686400,92415.24158308239
282199,25103.0,2019-10-05,11428.0,1,East,Agent,454500,72224.7629128183
282208,25104.0,2023-05-27,75824.0,4,West,Agent,731700,96379.17038504504
282221,25105.0,2020-09-07,56512.0,13,Central,Online,781300,101355.9401981616
282224,25106.0,2021-03-08,18178.0,12,Central,Online,360400,64372.91680098453
282227,25107.0,2021-03-11,21309.0,15,West,Online,251600,56414.72997211672
282227,25108.0,2021-04-07,64987.0,15,West,Online,251600,56414.72997211672
282228,25109.0,2018-12-22,170628.0,14,Central,Online,552600,79176.78690849281
282261,25110.0,2021-12-20,22421.0,6,East,Agent,219300,55982.40571109643
282276,25112.0,2024-07-26,28844.0,11,North,Agent,645900,89697.98775258701
282287,25113.0,2025-05-06,140287.0,14,South,Agent,782100,102914.55757131011
282296,25114.0,2018-04-03,58379.0,11,Central,Agent,532500,78727.06493211878
282306,25115.0,2022-06-06,23752.0,1,South,Online,267600,58316.42565590073
282308,25116.0,2024-10-27,82851.0,14,North,Broker,513900,75397.07857515512
282340,25117.0,2020-08-25,26236.0,13,West,Agent,1331500,183774.62053675475
282341,25118.0,2019-08-08,212816.0,7,North,Agent,1194100,162181.83569164638
282343,25119.0,2020-03-15,70499.0,13,West,Online,776200,99399.58267282844
282359,25120.0,2021-08-25,58914.0,2,North,Direct,1130200,154946.15164609448
282380,25121.0,2023-09-07,32098.0,15,West,Bancassurance,259700,56350.33690882172
282392,25122.0,2024-12-29,387160.0,13,West,Direct,1371900,196298.29507196436
282392,25123.0,2024-11-13,429863.0,13,West,Direct,1371900,196298.29507196436
282411,25124.0,2019-09-19,14687.0,13,West,Online,709100,92457.47718463448
282412,25125.0,2025-02-07,72360.0,14,East,Online,580500,81271.89049684453
282414,25126.0,2023-08-22,596880.0,4,South,Broker,1105900,141817.34863901095
282425,25127.0,2019-01-25,35933.0,13,West,Bancassurance,580000,79644.39585225614
282426,25128.0,2025-06-04,19430.0,5,North,Bancassurance,417400,68427.72080275397
282455,25129.0,2020-12-26,268061.0,5,Central,Direct,902000,120081.12689868997
282461,25130.0,2020-02-07,209269.0,6,North,Bancassurance,1696800,272059.7598010583
282467,25131.0,2018-11-01,156356.0,4,South,Agent,916900,119257.71316498326
282469,25132.0,2022-06-21,23812.0,10,East,Online,672300,89803.75426264365
282506,25133.0,2022-01-25,37384.0,2,South,Agent,722500,96729.93349998977
282526,25134.0,2022-05-18,131387.0,9,West,Broker,407200,65793.40331321437
282533,25135.0,2025-02-07,149270.0,3,West,Broker,279600,57397.91210740269
282537,25136.0,2021-12-11,225101.0,7,West,Direct,793700,105313.17918038457
282547,25137.0,2023-01-18,155888.0,15,North,Agent,964000,126329.39704145124
282547,25138.0,2023-12-03,377221.0,15,North,Agent,964000,126329.39704145124
282559,25139.0,2021-05-10,9354.0,4,North,Agent,405100,69268.56292631275
282569,25140.0,2021-07-03,5497.0,11,South,Agent,632600,87634.54779545256
282585,25141.0,2022-01-07,122217.0,11,South,Agent,894300,116226.69053444349
282589,25142.0,2020-10-18,29291.0,8,South,Agent,811700,106378.3412303672
282597,25143.0,2020-11-17,56836.0,13,West,Agent,1539700,230062.7916830429
282605,25144.0,2021-12-29,348882.0,6,Central,Online,807800,104437.70526148111
282608,25145.0,2023-06-02,88024.0,15,North,Agent,662700,91267.8161760545
282613,25146.0,2025-02-09,41527.0,8,West,Agent,369200,65130.01877643507
282618,25147.0,2021-04-03,55358.0,0,West,Bancassurance,633900,84626.97880079136
282635,25148.0,2021-03-02,173505.0,14,West,Direct,1825600,320208.13662537414
282647,25149.0,2024-06-10,18906.0,11,South,Agent,622800,86712.78772637597
282668,25150.0,2020-06-05,94711.0,1,South,Direct,645800,91076.03339213307
282673,25151.0,2021-05-05,122262.0,5,West,Agent,559300,80004.34596785053
282688,25152.0,2023-03-08,234414.0,10,East,Agent,814000,106263.91752218541
282712,25153.0,2023-07-27,89694.0,8,East,Broker,1022900,129158.31804405284
282713,25154.0,2022-08-31,92031.0,13,South,Online,280400,58989.77159719346
282718,25155.0,2025-01-03,9085.0,7,East,Agent,571000,81803.33523884404
282724,25156.0,2024-02-13,87039.0,11,West,Agent,1027500,132434.84432565272
282741,25157.0,2021-02-05,84351.0,6,North,Agent,937400,122969.95003172797
282762,25158.0,2019-12-06,8428.0,9,North,Agent,191700,54968.88342731781
282763,25159.0,2021-08-17,12196.0,4,West,Agent,375800,65646.45780763098
282781,25160.0,2021-01-22,98762.0,4,South,Broker,897500,113259.53978366003
282787,25161.0,2024-02-20,26940.0,10,West,Online,639200,85790.75689537977
282798,25162.0,2024-12-29,114381.0,6,West,Agent,594500,83085.20013663392
282811,25163.0,2020-05-24,113223.0,1,East,Broker,919100,115630.64806542954
282831,25164.0,2022-04-05,155766.0,4,South,Broker,672000,88798.84164435875
282842,25165.0,2023-08-06,379037.0,7,West,Agent,2631100,747779.8442702648
282853,25166.0,2020-12-10,116343.0,8,West,Online,1820200,306913.73467407224
282859,25167.0,2022-04-19,72029.0,12,South,Broker,823400,104394.43625270344
282863,25168.0,2023-08-19,121000.0,15,West,Agent,1744700,286905.61539565446
282871,25170.0,2023-04-15,233320.0,14,North,Online,1234900,166662.7302617129
282871,25169.0,2022-12-22,169555.0,14,North,Online,1234900,166662.7302617129
282885,25171.0,2022-12-08,147255.0,3,East,Agent,994300,129259.77143456113
282889,25172.0,2024-04-29,15812.0,13,West,Agent,360900,64486.70050293074
282890,25173.0,2025-03-15,224584.0,4,North,Direct,1634000,266740.36532615917
282893,25174.0,2018-08-15,48915.0,13,North,Agent,687900,93819.87938855997
282898,25175.0,2020-08-12,54256.0,12,East,Broker,428400,67952.75369433496
282899,25176.0,2021-08-25,187937.0,14,East,Agent,986600,127916.74863142047
282904,25177.0,2019-03-12,89802.0,14,West,Agent,544300,78582.45264420593
282904,25178.0,2018-09-24,354787.0,14,West,Agent,544300,78582.45264420593
282912,25179.0,2023-08-07,50787.0,5,East,Broker,851300,107390.29530959584
282919,25180.0,2025-03-18,115452.0,13,North,Agent,764200,101870.50018494972
282952,25181.0,2023-02-13,650790.0,1,East,Direct,723100,98684.69613246768
282960,25182.0,2025-05-26,412550.0,11,Central,Broker,1363300,187115.2909877311
282963,25183.0,2024-12-01,43986.0,15,West,Bancassurance,439900,68444.22214461514
282975,25184.0,2021-11-21,130215.0,7,West,Agent,965000,123894.6785266216
282979,25185.0,2024-09-12,153058.0,7,West,Agent,1229100,164743.31309577986
282987,25186.0,2019-10-14,115251.0,11,West,Broker,830900,103885.77438463681
282994,25187.0,2020-04-29,13024.0,6,North,Agent,788600,104730.33906974341
282998,25188.0,2022-12-31,28538.0,11,East,Agent,842100,109513.81559965399
283020,25189.0,2025-09-27,196032.0,12,South,Agent,1107900,146323.05923958085
283025,25190.0,2021-01-13,56566.0,15,North,Bancassurance,404000,67314.63193524942
283044,25191.0,2024-09-27,640374.0,10,East,Bancassurance,1787600,296226.2487307714
283053,25192.0,2024-02-12,28553.0,12,West,Broker,1061400,133193.24098409218
283055,25193.0,2025-07-10,7813.0,8,West,Agent,548000,78988.7879528441
283067,25194.0,2019-02-21,202743.0,4,South,Agent,1044100,136801.6631818734
283070,25195.0,2019-12-27,96274.0,4,North,Broker,1250000,167158.53004095156
283079,25196.0,2018-11-13,128854.0,9,West,Online,1603000,242746.9593903647
283084,25197.0,2023-08-17,119429.0,0,South,Direct,1702300,284810.42619816685
283087,25198.0,2019-02-18,188067.0,2,West,Online,1199800,157328.69419014006
283111,25199.0,2020-01-30,11422.0,11,South,Broker,254300,56504.8859751353
283121,25200.0,2024-02-20,36765.0,15,East,Broker,416500,67046.75697412911
283122,25201.0,2021-08-02,259109.0,11,North,Agent,1040900,137365.14009284516
283132,25202.0,2021-03-17,351334.0,3,South,Agent,1183700,159071.05623450316
283163,25203.0,2022-09-14,71455.0,14,West,Agent,917500,117544.98565504755
283169,25204.0,2023-10-23,220218.0,10,West,Broker,827800,103558.98685464647
283179,25205.0,2019-10-29,157727.0,14,East,Agent,856100,111115.88723252215
283192,25206.0,2021-10-24,23287.0,1,North,Agent,498400,76649.41588829686
283203,25207.0,2023-07-06,110738.0,10,South,Agent,525000,78043.94233480716
283205,25208.0,2018-11-20,242089.0,14,North,Agent,1217200,166048.998247576
283212,25209.0,2024-03-02,80190.0,0,North,Agent,917600,120511.07355299663
283227,25210.0,2023-07-02,8072.0,5,Central,Agent,272800,59557.5470831989
283233,25211.0,2019-01-27,18968.0,6,South,Agent,280100,59967.84047034486
283236,25212.0,2020-11-24,129811.0,0,East,Agent,730000,97245.06315304952
283239,25213.0,2022-08-10,108307.0,3,South,Broker,1704000,270444.7611496733
283245,25214.0,2021-07-29,17548.0,8,West,Agent,620700,85434.2648899733
283247,25215.0,2020-05-08,65643.0,14,Central,Bancassurance,599400,82458.68155275963
283263,25216.0,2025-05-05,490175.0,14,West,Online,679600,89543.53363847028
283263,25217.0,2025-02-04,36827.0,14,West,Online,679600,89543.53363847028
283318,25218.0,2021-12-19,29717.0,10,East,Online,550800,78769.94948381142
283320,25219.0,2022-07-06,36277.0,3,East,Agent,372300,66069.21862513435
283324,25220.0,2021-04-02,91577.0,8,East,Agent,664000,90420.2531367707
283327,25221.0,2023-01-09,111976.0,6,South,Agent,1735000,288186.003720927
283330,25222.0,2020-04-06,40049.0,11,West,Agent,652600,88374.53286266908
283332,25223.0,2019-02-01,80148.0,14,North,Agent,961200,125972.77965956437
283347,25224.0,2021-11-19,48713.0,6,North,Agent,475500,74706.15075606431
283349,25225.0,2023-07-28,18228.0,0,West,Online,439300,69280.72580464258
